time_s,ecg_mv
5.612,-0.36042
5.616,-0.34649
5.62,-0.346
5.624,-0.35311
5.628,-0.36917
5.632,-0.36981
5.636,-0.39752
5.64,-0.44859
5.644,-0.51128
5.648,-0.52929
5.652,-0.56715
5.656,-0.5297
5.66,-0.36358
5.664,-0.13707
5.668,0.13008
5.672,0.49627
5.676,0.7839
5.68,0.87855
5.684,0.67276
5.688,0.10967
5.692,-0.36544
5.696,-0.48541
5.7,-0.41586
5.704,-0.36512
5.708,-0.38407
5.712,-0.39343
5.716,-0.38385
5.72,-0.38009
5.724,-0.3911
5.728,-0.40363
5.732,-0.38347
5.736,-0.383
5.74,-0.38906
5.744,-0.40004
5.748,-0.40404
5.752,-0.39316
5.756,-0.38949
5.76,-0.39964
5.764,-0.38985
5.768,-0.38686
5.772,-0.38841
5.776,-0.41423
5.78,-0.41224
5.784,-0.40207
5.788,-0.38861
5.792,-0.39226
5.796,-0.40136
5.8,-0.38956
5.804,-0.37415
5.808,-0.39459
5.812,-0.39566
5.816,-0.3957
5.82,-0.39179
5.824,-0.40354
5.828,-0.4156
5.832,-0.39465
5.836,-0.3807
5.84,-0.38937
5.844,-0.40113
5.848,-0.39417
5.852,-0.38195
5.856,-0.37929
5.86,-0.39741
5.864,-0.38501
5.868,-0.37707
5.872,-0.38212
5.876,-0.39465
5.88,-0.40081
5.884,-0.38243
5.888,-0.38834
5.892,-0.3945
5.896,-0.39779
5.9,-0.38538
5.904,-0.38066
5.908,-0.39451
5.912,-0.40427
5.916,-0.39249
5.92,-0.37926
5.924,-0.38347
5.928,-0.40093
5.932,-0.39708
5.936,-0.39439
5.94,-0.39932
5.944,-0.42181
5.948,-0.41608
5.952,-0.4005
5.956,-0.40381
5.96,-0.4112
5.964,-0.40221
5.968,-0.38367
5.972,-0.38317
5.976,-0.40112
5.98,-0.39406
5.984,-0.36912
5.988,-0.37075
5.992,-0.38158
5.996,-0.36131
6.0,-0.34568
6.004,-0.33621
6.008,-0.34104
6.012,-0.34921
6.016,-0.32555
6.02,-0.30961
6.024,-0.30419
6.028,-0.3177
6.032,-0.31351
6.036,-0.30338
6.04,-0.31474
6.044,-0.33202
6.048,-0.33664
6.052,-0.31854
6.056,-0.31103
6.06,-0.30794
6.064,-0.30874
6.068,-0.30094
6.072,-0.3073
6.076,-0.31546
6.08,-0.3253
6.084,-0.31103
6.088,-0.31045
6.092,-0.32515
6.096,-0.32708
6.1,-0.31965
6.104,-0.30955
6.108,-0.32678
6.112,-0.33967
6.116,-0.33092
6.12,-0.34557
6.124,-0.3634
6.128,-0.36506
6.132,-0.34146
6.136,-0.33908
6.14,-0.35183
6.144,-0.36377
6.148,-0.36202
6.152,-0.34894
6.156,-0.35696
6.16,-0.3583
6.164,-0.3549
6.168,-0.34711
6.172,-0.34064
6.176,-0.36459
6.18,-0.35592
6.184,-0.34891
6.188,-0.34744
6.192,-0.34945
6.196,-0.35835
6.2,-0.34999
6.204,-0.35112
6.208,-0.35909
6.212,-0.36609
6.216,-0.35179
6.22,-0.35344
6.224,-0.35583
6.228,-0.38963
6.232,-0.37168
6.236,-0.35905
6.24,-0.37057
6.244,-0.38261
6.248,-0.3772
6.252,-0.35563
6.256,-0.33905
6.26,-0.35492
6.264,-0.35917
6.268,-0.34933
6.272,-0.34077
6.276,-0.36125
6.28,-0.36579
6.284,-0.35933
6.288,-0.36305
6.292,-0.37617
6.296,-0.38694
6.3,-0.36783
6.304,-0.37195
6.308,-0.37274
6.312,-0.37171
6.316,-0.35721
6.32,-0.3554
6.324,-0.36367
6.328,-0.36873
6.332,-0.35422
6.336,-0.34246
6.34,-0.34211
6.344,-0.34653
6.348,-0.34683
6.352,-0.35621
6.356,-0.35314
6.36,-0.36586
6.364,-0.36306
6.368,-0.35615
6.372,-0.36003
6.376,-0.37659
6.38,-0.36965
6.384,-0.35196
6.388,-0.35762
6.392,-0.36768
6.396,-0.37308
6.4,-0.36498
6.404,-0.35705
6.408,-0.35894
6.412,-0.35757
6.416,-0.34244
6.42,-0.3434
6.424,-0.35142
6.428,-0.35967
6.432,-0.36279
6.436,-0.3511
6.44,-0.35157
6.444,-0.35628
6.448,-0.3585
6.452,-0.35095
6.456,-0.33233
6.46,-0.33127
6.464,-0.31144
6.468,-0.30262
6.472,-0.30097
6.476,-0.30085
6.48,-0.29158
6.484,-0.27104
6.488,-0.25874
6.492,-0.2543
6.496,-0.26394
6.5,-0.25682
6.504,-0.255
6.508,-0.27731
6.512,-0.28859
6.516,-0.27052
6.52,-0.25924
6.524,-0.28648
6.528,-0.31315
6.532,-0.29841
6.536,-0.27347
6.54,-0.26463
6.544,-0.28249
6.548,-0.30356
6.552,-0.31313
6.556,-0.32507
6.56,-0.36436
6.564,-0.3664
6.568,-0.36449
6.572,-0.3688
6.576,-0.37074
6.58,-0.37406
6.584,-0.36745
6.588,-0.37357
6.592,-0.40374
6.596,-0.41427
6.6,-0.39728
6.604,-0.38105
6.608,-0.39632
6.612,-0.41399
6.616,-0.39651
6.62,-0.39424
6.624,-0.40341
6.628,-0.43096
6.632,-0.44744
6.636,-0.48346
6.64,-0.49719
6.644,-0.56136
6.648,-0.5694
6.652,-0.45142
6.656,-0.28858
6.66,-0.09634
6.664,0.23012
6.668,0.60526
6.672,0.84135
6.676,0.86744
6.68,0.61485
6.684,0.15074
6.688,-0.22687
6.692,-0.43388
6.696,-0.53329
6.7,-0.53827
6.704,-0.48147
6.708,-0.45264
6.712,-0.44603
6.716,-0.42345
6.72,-0.41017
6.724,-0.41255
6.728,-0.42183
6.732,-0.42214
6.736,-0.42737
6.74,-0.43347
6.744,-0.44968
6.748,-0.44393
6.752,-0.42723
6.756,-0.43393
6.76,-0.44742
6.764,-0.43642
6.768,-0.42786
6.772,-0.42817
6.776,-0.43285
6.78,-0.4462
6.784,-0.431
6.788,-0.43564
6.792,-0.44447
6.796,-0.44044
6.8,-0.42893
6.804,-0.426
6.808,-0.43368
6.812,-0.4314
6.816,-0.42503
6.82,-0.42704
6.824,-0.43612
6.828,-0.43921
6.832,-0.42897
6.836,-0.41976
6.84,-0.42492
6.844,-0.44801
6.848,-0.44838
6.852,-0.43357
6.856,-0.43182
6.86,-0.44094
6.864,-0.43578
6.868,-0.42243
6.872,-0.41427
6.876,-0.42642
6.88,-0.42056
6.884,-0.40439
6.888,-0.41101
6.892,-0.41732
6.896,-0.42881
6.9,-0.4098
6.904,-0.40251
6.908,-0.40878
6.912,-0.42505
6.916,-0.40932
6.92,-0.41839
6.924,-0.43911
6.928,-0.46473
6.932,-0.45326
6.936,-0.45529
6.94,-0.45937
6.944,-0.48387
6.948,-0.48701
6.952,-0.48417
6.956,-0.49795
6.96,-0.50628
6.964,-0.502
6.968,-0.4842
6.972,-0.48983
6.976,-0.49917
6.98,-0.49441
6.984,-0.47361
6.988,-0.45756
6.992,-0.47145
6.996,-0.45083
7.0,-0.43007
7.004,-0.41854
7.008,-0.40793
7.012,-0.39788
7.016,-0.38173
7.02,-0.35369
7.024,-0.35297
7.028,-0.34944
7.032,-0.33532
7.036,-0.32139
7.04,-0.31056
7.044,-0.3187
7.048,-0.30089
7.052,-0.30444
7.056,-0.30404
7.06,-0.32219
7.064,-0.31552
7.068,-0.3131
7.072,-0.32026
7.076,-0.32504
7.08,-0.3245
7.084,-0.3101
7.088,-0.31263
7.092,-0.32606
7.096,-0.32816
7.1,-0.32271
7.104,-0.31621
7.108,-0.32885
7.112,-0.33442
7.116,-0.32002
7.12,-0.31693
7.124,-0.33018
7.128,-0.33412
7.132,-0.3239
7.136,-0.32171
7.14,-0.3199
7.144,-0.34352
7.148,-0.34775
7.152,-0.33718
7.156,-0.34626
7.16,-0.35653
7.164,-0.35333
7.168,-0.34047
7.172,-0.33347
7.176,-0.35092
7.18,-0.34507
7.184,-0.33198
7.188,-0.33284
7.192,-0.34576
7.196,-0.35032
7.2,-0.34212
7.204,-0.32989
7.208,-0.35278
7.212,-0.3546
7.216,-0.33581
7.22,-0.34604
7.224,-0.35505
7.228,-0.37968
7.232,-0.35633
7.236,-0.34333
7.24,-0.35233
7.244,-0.3628
7.248,-0.35661
7.252,-0.34186
7.256,-0.35385
7.26,-0.35943
7.264,-0.35399
7.268,-0.34712
7.272,-0.34326
7.276,-0.3567
7.28,-0.35332
7.284,-0.34115
7.288,-0.34165
7.292,-0.36668
7.296,-0.36097
7.3,-0.32944
7.304,-0.31826
7.308,-0.30097
7.312,-0.29997
7.316,-0.29752
7.32,-0.2849
7.324,-0.26494
7.328,-0.2704
7.332,-0.26388
7.336,-0.24937
7.34,-0.24876
7.344,-0.26233
7.348,-0.26194
7.352,-0.25195
7.356,-0.26354
7.36,-0.28216
7.364,-0.27598
7.368,-0.28522
7.372,-0.25855
7.376,-0.24224
7.38,-0.2574
7.384,-0.28579
7.388,-0.29636
7.392,-0.32063
7.396,-0.34682
7.4,-0.35365
7.404,-0.35297
7.408,-0.37103
7.412,-0.38669
7.416,-0.36411
7.42,-0.352
7.424,-0.36382
7.428,-0.37006
7.432,-0.36745
7.436,-0.36134
7.44,-0.36534
7.444,-0.38307
7.448,-0.37954
7.452,-0.35946
7.456,-0.37972
7.46,-0.39111
7.464,-0.39533
7.468,-0.3808
7.472,-0.39331
7.476,-0.43956
7.48,-0.49439
7.484,-0.51838
7.488,-0.54933
7.492,-0.58209
7.496,-0.46776
7.5,-0.25932
7.504,-0.01784
7.508,0.32244
7.512,0.67795
7.516,0.88616
7.52,0.79444
7.524,0.33746
7.528,-0.23163
7.532,-0.50655
7.536,-0.49956
7.54,-0.45152
7.544,-0.41791
7.548,-0.41551
7.552,-0.40645
7.556,-0.39397
7.56,-0.41965
7.564,-0.43115
7.568,-0.41475
7.572,-0.41388
7.576,-0.42112
7.58,-0.42506
7.584,-0.40594
7.588,-0.41385
7.592,-0.41545
7.596,-0.41071
7.6,-0.39055
7.604,-0.39215
7.608,-0.4014
7.612,-0.39938
7.616,-0.39773
7.62,-0.39799
7.624,-0.40234
7.628,-0.40341
7.632,-0.40328
7.636,-0.40231
7.64,-0.39684
7.644,-0.4117
7.648,-0.41139
7.652,-0.40089
7.656,-0.39661
7.66,-0.41141
7.664,-0.40887
7.668,-0.41307
7.672,-0.40508
7.676,-0.40696
7.68,-0.4076
7.684,-0.39698
7.688,-0.40102
7.692,-0.40572
7.696,-0.39583
7.7,-0.39254
7.704,-0.39158
7.708,-0.39566
7.712,-0.41956
7.716,-0.40752
7.72,-0.3986
7.724,-0.40875
7.728,-0.42058
7.732,-0.40088
7.736,-0.39813
7.74,-0.40926
7.744,-0.42848
7.748,-0.41797
7.752,-0.40433
7.756,-0.40575
7.76,-0.42879
7.764,-0.42278
7.768,-0.40946
7.772,-0.40669
7.776,-0.41838
7.78,-0.42672
7.784,-0.41671
7.788,-0.40886
7.792,-0.42155
7.796,-0.42948
7.8,-0.41685
7.804,-0.40863
7.808,-0.41431
7.812,-0.40097
7.816,-0.37316
7.82,-0.35719
7.824,-0.34937
7.828,-0.34872
7.832,-0.3266
7.836,-0.30776
7.84,-0.31523
7.844,-0.31705
7.848,-0.3068
7.852,-0.2976
7.856,-0.29095
7.86,-0.29544
7.864,-0.2872
7.868,-0.27786
7.872,-0.2745
7.876,-0.28821
7.88,-0.28615
7.884,-0.27996
7.888,-0.27985
7.892,-0.2985
7.896,-0.30012
7.9,-0.28593
7.904,-0.28526
7.908,-0.30111
7.912,-0.30382
7.916,-0.2977
7.92,-0.28831
7.924,-0.29573
7.928,-0.31109
7.932,-0.29479
7.936,-0.30353
7.94,-0.30036
7.944,-0.31766
7.948,-0.31771
7.952,-0.30311
7.956,-0.30841
7.96,-0.33461
7.964,-0.32824
7.968,-0.31085
7.972,-0.32211
7.976,-0.33386
7.98,-0.33657
7.984,-0.31693
7.988,-0.32946
7.992,-0.34052
7.996,-0.35041
8.0,-0.31814
8.004,-0.32219
8.008,-0.33727
8.012,-0.3457
8.016,-0.33701
8.02,-0.32952
8.024,-0.34818
8.028,-0.35334
8.032,-0.33951
8.036,-0.3345
8.04,-0.34082
8.044,-0.34214
8.048,-0.33683
8.052,-0.32777
8.056,-0.32594
8.06,-0.33979
8.064,-0.33708
8.068,-0.31603
8.072,-0.31999
8.076,-0.3367
8.08,-0.32466
8.084,-0.32114
8.088,-0.31599
8.092,-0.32665
8.096,-0.34268
8.1,-0.31827
8.104,-0.31371
8.108,-0.32325
8.112,-0.33704
8.116,-0.32187
8.12,-0.31019
8.124,-0.30993
8.128,-0.29629
8.132,-0.26563
8.136,-0.2493
8.14,-0.25125
8.144,-0.26025
8.148,-0.23207
8.152,-0.2257
8.156,-0.22765
8.16,-0.21534
8.164,-0.22652
8.168,-0.23007
8.172,-0.23306
8.176,-0.25171
8.18,-0.24303
8.184,-0.23839
8.188,-0.23926
8.192,-0.22974
8.196,-0.20486
8.2,-0.21578
8.204,-0.25496
8.208,-0.26781
8.212,-0.2951
8.216,-0.30252
8.22,-0.30932
8.224,-0.32602
8.228,-0.34992
8.232,-0.34286
8.236,-0.33303
8.24,-0.3373
8.244,-0.34752
8.248,-0.34992
8.252,-0.33784
8.256,-0.3444
8.26,-0.36558
8.264,-0.35308
8.268,-0.33957
8.272,-0.33294
8.276,-0.34299
8.28,-0.35745
8.284,-0.34479
8.288,-0.38045
8.292,-0.45406
8.296,-0.49361
8.3,-0.52824
8.304,-0.53282
8.308,-0.41139
8.312,-0.199
8.316,0.09137
8.32,0.47747
8.324,0.82135
8.328,0.92181
8.332,0.65032
8.336,0.04005
8.34,-0.40691
8.344,-0.48456
8.348,-0.39653
8.352,-0.35354
8.356,-0.36843
8.36,-0.38479
8.364,-0.37921
8.368,-0.3699
8.372,-0.37402
8.376,-0.39112
8.38,-0.38723
8.384,-0.38199
8.388,-0.37886
8.392,-0.39028
8.396,-0.40806
8.4,-0.39077
8.404,-0.38378
8.408,-0.39105
8.412,-0.40775
8.416,-0.39175
8.42,-0.38457
8.424,-0.39003
8.428,-0.39412
8.432,-0.38709
8.436,-0.37499
8.44,-0.38184
8.444,-0.39531
8.448,-0.38548
8.452,-0.3748
8.456,-0.38322
8.46,-0.397
8.464,-0.38433
8.468,-0.37212
8.472,-0.36692
8.476,-0.38929
8.48,-0.39029
8.484,-0.37854
8.488,-0.37238
8.492,-0.37181
8.496,-0.37586
8.5,-0.36831
8.504,-0.35702
8.508,-0.37866
8.512,-0.37243
8.516,-0.37589
8.52,-0.36755
8.524,-0.37292
8.528,-0.38738
8.532,-0.37724
8.536,-0.37707
8.54,-0.37202
8.544,-0.37896
8.548,-0.38639
8.552,-0.37539
8.556,-0.37272
8.56,-0.37878
8.564,-0.37991
8.568,-0.38023
8.572,-0.37694
8.576,-0.39247
8.58,-0.38925
8.584,-0.38078
8.588,-0.37483
8.592,-0.38371
8.596,-0.38822
8.6,-0.37418
8.604,-0.36109
8.608,-0.37736
8.612,-0.37309
8.616,-0.34216
8.62,-0.32731
8.624,-0.32609
8.628,-0.32836
8.632,-0.3181
8.636,-0.31611
8.64,-0.30863
8.644,-0.29825
8.648,-0.28165
8.652,-0.26408
8.656,-0.26344
8.66,-0.28201
8.664,-0.26777
8.668,-0.24936
8.672,-0.2669
8.676,-0.28305
8.68,-0.28507
8.684,-0.27791
8.688,-0.26749
8.692,-0.27474
8.696,-0.28282
8.7,-0.27546
8.704,-0.26615
8.708,-0.27415
8.712,-0.28883
8.716,-0.28439
8.72,-0.27373
8.724,-0.275
8.728,-0.29315
8.732,-0.27317
8.736,-0.27034
8.74,-0.27753
8.744,-0.29817
8.748,-0.29243
8.752,-0.29441
8.756,-0.29583
8.76,-0.29834
8.764,-0.29697
8.768,-0.29071
8.772,-0.29378
8.776,-0.31324
8.78,-0.3188
8.784,-0.30973
8.788,-0.30051
8.792,-0.31988
8.796,-0.32487
8.8,-0.30906
8.804,-0.30964
8.808,-0.31292
8.812,-0.32231
8.816,-0.29746
8.82,-0.3002
8.824,-0.30927
8.828,-0.32079
8.832,-0.31632
8.836,-0.30481
8.84,-0.31306
8.844,-0.32439
8.848,-0.31551
8.852,-0.3068
8.856,-0.31843
8.86,-0.32072
8.864,-0.31124
8.868,-0.29799
8.872,-0.28393
8.876,-0.29591
8.88,-0.30978
8.884,-0.29931
8.888,-0.30604
8.892,-0.31615
8.896,-0.31187
8.9,-0.29885
8.904,-0.29614
8.908,-0.3098
8.912,-0.3076
8.916,-0.26763
8.92,-0.24566
8.924,-0.24855
8.928,-0.24166
8.932,-0.22503
8.936,-0.21702
8.94,-0.2052
8.944,-0.19625
8.948,-0.19092
8.952,-0.17402
8.956,-0.18491
8.96,-0.21319
8.964,-0.21023
8.968,-0.21049
8.972,-0.20899
8.976,-0.22027
8.98,-0.21481
8.984,-0.17541
8.988,-0.17786
8.992,-0.24023
8.996,-0.25654
9.0,-0.26655
9.004,-0.28075
9.008,-0.2952
9.012,-0.30711
9.016,-0.30973
9.02,-0.29692
9.024,-0.29838
9.028,-0.31253
9.032,-0.31049
9.036,-0.30192
9.04,-0.30023
9.044,-0.31452
9.048,-0.32316
9.052,-0.31976
9.056,-0.31987
9.06,-0.334
9.064,-0.3366
9.068,-0.31843
9.072,-0.32012
9.076,-0.35433
9.08,-0.39049
9.084,-0.43084
9.088,-0.45745
9.092,-0.51333
9.096,-0.51497
9.1,-0.37066
9.104,-0.17336
9.108,0.07704
9.112,0.47086
9.116,0.79614
9.12,0.85011
9.124,0.57079
9.128,0.02997
9.132,-0.37579
9.136,-0.45674
9.14,-0.40228
9.144,-0.36715
9.148,-0.35512
9.152,-0.34996
9.156,-0.34707
9.16,-0.35827
9.164,-0.34611
9.168,-0.34064
9.172,-0.33415
9.176,-0.34317
9.18,-0.35023
9.184,-0.33681
9.188,-0.33734
9.192,-0.35337
9.196,-0.36339
9.2,-0.36221
9.204,-0.346
9.208,-0.3604
9.212,-0.35768
9.216,-0.35114
9.22,-0.35293
9.224,-0.35288
9.228,-0.35367
9.232,-0.33373
9.236,-0.33231
9.24,-0.3431
9.244,-0.35264
9.248,-0.33951
9.252,-0.34194
9.256,-0.35379
9.26,-0.36345
9.264,-0.35892
9.268,-0.34461
9.272,-0.36098
9.276,-0.36792
9.28,-0.36704
9.284,-0.35161
9.288,-0.34442
9.292,-0.34453
9.296,-0.33706
9.3,-0.32705
9.304,-0.33911
9.308,-0.35001
9.312,-0.35074
9.316,-0.35737
9.32,-0.35507
9.324,-0.35631
9.328,-0.36203
9.332,-0.3426
9.336,-0.33733
9.34,-0.34597
9.344,-0.35287
9.348,-0.34758
9.352,-0.33585
9.356,-0.35036
9.36,-0.37701
9.364,-0.37896
9.368,-0.35625
9.372,-0.35742
9.376,-0.37581
9.38,-0.37774
9.384,-0.36215
9.388,-0.34615
9.392,-0.363
9.396,-0.3641
9.4,-0.34465
9.404,-0.32817
9.408,-0.33251
9.412,-0.32801
9.416,-0.30892
9.42,-0.28735
9.424,-0.29109
9.428,-0.29468
9.432,-0.27787
9.436,-0.2613
9.44,-0.26397
9.444,-0.26726
9.448,-0.25283
9.452,-0.24655
9.456,-0.24589
9.46,-0.2618
9.464,-0.26142
9.468,-0.24743
9.472,-0.24492
9.476,-0.26472
9.48,-0.27531
9.484,-0.26642
9.488,-0.27269
9.492,-0.28299
9.496,-0.28558
9.5,-0.27413
9.504,-0.26903
9.508,-0.27901
9.512,-0.28754
9.516,-0.28021
9.52,-0.28145
9.524,-0.28551
9.528,-0.28466
9.532,-0.28378
9.536,-0.27654
9.54,-0.28515
9.544,-0.30406
9.548,-0.29959
9.552,-0.30313
9.556,-0.31632
9.56,-0.31598
9.564,-0.3057
9.568,-0.3052
9.572,-0.31099
9.576,-0.32289
9.58,-0.3157
9.584,-0.31591
9.588,-0.30852
9.592,-0.31815
9.596,-0.32008
9.6,-0.30737
9.604,-0.3128
9.608,-0.31688
9.612,-0.32679
9.616,-0.3205
9.62,-0.30561
9.624,-0.30292
9.628,-0.30885
9.632,-0.30489
9.636,-0.31399
9.64,-0.30546
9.644,-0.31849
9.648,-0.30731
9.652,-0.29577
9.656,-0.30142
9.66,-0.32393
9.664,-0.32057
9.668,-0.30756
9.672,-0.29637
9.676,-0.31874
9.68,-0.32153
9.684,-0.28871
9.688,-0.26658
9.692,-0.25949
9.696,-0.26438
9.7,-0.24841
9.704,-0.2243
9.708,-0.22077
9.712,-0.23196
9.716,-0.20678
9.72,-0.20685
9.724,-0.2091
9.728,-0.2304
9.732,-0.23675
9.736,-0.22418
9.74,-0.24139
9.744,-0.2618
9.748,-0.2585
9.752,-0.22334
9.756,-0.21638
9.76,-0.26962
9.764,-0.2756
9.768,-0.28305
9.772,-0.30973
9.776,-0.33085
9.78,-0.34147
9.784,-0.32234
9.788,-0.31052
9.792,-0.3174
9.796,-0.33196
9.8,-0.32455
9.804,-0.32866
9.808,-0.34442
9.812,-0.34972
9.816,-0.35055
9.82,-0.34433
9.824,-0.36059
9.828,-0.35896
9.832,-0.35172
9.836,-0.34821
9.84,-0.34505
9.844,-0.36272
9.848,-0.38692
9.852,-0.42127
9.856,-0.4425
9.86,-0.50091
9.864,-0.53832
9.868,-0.44754
9.872,-0.27071
9.876,-0.0524
9.88,0.30272
9.884,0.66467
9.888,0.83278
9.892,0.69273
9.896,0.19438
9.9,-0.25667
9.904,-0.4486
9.908,-0.46825
9.912,-0.4216
9.916,-0.37676
9.92,-0.37272
9.924,-0.37383
9.928,-0.39283
9.932,-0.39127
9.936,-0.38128
9.94,-0.38738
9.944,-0.38248
9.948,-0.37168
9.952,-0.36339
9.956,-0.37748
9.96,-0.38363
9.964,-0.37295
9.968,-0.36616
9.972,-0.37337
9.976,-0.38774
9.98,-0.39021
9.984,-0.38428
9.988,-0.39091
9.992,-0.39311
9.996,-0.403
10.0,-0.39427
10.004,-0.39143
10.008,-0.40056
10.012,-0.40689
10.016,-0.38125
10.02,-0.38055
10.024,-0.39472
10.028,-0.3941
10.032,-0.38903
10.036,-0.38923
10.04,-0.40278
10.044,-0.40292
10.048,-0.3938
10.052,-0.39204
10.056,-0.39294
10.06,-0.40378
10.064,-0.40308
10.068,-0.38836
10.072,-0.39513
10.076,-0.40012
10.08,-0.39682
10.084,-0.37621
10.088,-0.3748
10.092,-0.3882
10.096,-0.39335
10.1,-0.38021
10.104,-0.3823
10.108,-0.38829
10.112,-0.39402
10.116,-0.40048
10.12,-0.40675
10.124,-0.41896
10.128,-0.42913
10.132,-0.42824
10.136,-0.42047
10.14,-0.43551
10.144,-0.46073
10.148,-0.45319
10.152,-0.42693
10.156,-0.43844
10.16,-0.44677
10.164,-0.43912
10.168,-0.4249
10.172,-0.42542
10.176,-0.43049
10.18,-0.42143
10.184,-0.40516
10.188,-0.37738
10.192,-0.38088
10.196,-0.3654
10.2,-0.34758
10.204,-0.33599
10.208,-0.32555
10.212,-0.32332
10.216,-0.31113
10.22,-0.29543
10.224,-0.29582
10.228,-0.29134
10.232,-0.29118
10.236,-0.2853
10.24,-0.28487
10.244,-0.28839
10.248,-0.29013
10.252,-0.27439
10.256,-0.27004
10.26,-0.28781
10.264,-0.28419
10.268,-0.27403
10.272,-0.27612
10.276,-0.29501
10.28,-0.30838
10.284,-0.29238
10.288,-0.28438
10.292,-0.30722
10.296,-0.31424
10.3,-0.29466
10.304,-0.29419
10.308,-0.30411
10.312,-0.30778
10.316,-0.3031
10.32,-0.2965
10.324,-0.30701
10.328,-0.31151
10.332,-0.31155
10.336,-0.29731
10.34,-0.3018
10.344,-0.30849
10.348,-0.30626
10.352,-0.29799
10.356,-0.30131
10.36,-0.32285
10.364,-0.32077
10.368,-0.31817
10.372,-0.31055
10.376,-0.33024
10.38,-0.33119
10.384,-0.32072
10.388,-0.31388
10.392,-0.3273
10.396,-0.32914
10.4,-0.3108
10.404,-0.30364
10.408,-0.31705
10.412,-0.33115
10.416,-0.30771
10.42,-0.30572
10.424,-0.31113
10.428,-0.32911
10.432,-0.33027
10.436,-0.32283
10.44,-0.32373
10.444,-0.33263
10.448,-0.32287
10.452,-0.31039
10.456,-0.31549
10.46,-0.32353
10.464,-0.31644
10.468,-0.30645
10.472,-0.30894
10.476,-0.31751
10.48,-0.31743
10.484,-0.30554
10.488,-0.2929
10.492,-0.30687
10.496,-0.30521
10.5,-0.28273
10.504,-0.2688
10.508,-0.2726
10.512,-0.27209
10.516,-0.24479
10.52,-0.23727
10.524,-0.23812
10.528,-0.23481
10.532,-0.21944
10.536,-0.20585
10.54,-0.20645
10.544,-0.21441
10.548,-0.22058
10.552,-0.21659
10.556,-0.21916
10.56,-0.22421
10.564,-0.23537
10.568,-0.2261
10.572,-0.2128
10.576,-0.24343
10.58,-0.24275
10.584,-0.20156
10.588,-0.19709
10.592,-0.23091
10.596,-0.27119
10.6,-0.27834
10.604,-0.29432
10.608,-0.31637
10.612,-0.32239
10.616,-0.33225
10.62,-0.32754
10.624,-0.32326
10.628,-0.3212
10.632,-0.3265
10.636,-0.31116
10.64,-0.30925
10.644,-0.32452
10.648,-0.32406
10.652,-0.32188
10.656,-0.32526
10.66,-0.34892
10.664,-0.35427
10.668,-0.32497
10.672,-0.32558
10.676,-0.34108
10.68,-0.34563
10.684,-0.34405
10.688,-0.37537
10.692,-0.42776
10.696,-0.46245
10.7,-0.48587
10.704,-0.51725
10.708,-0.46678
10.712,-0.27474
10.716,-0.03473
10.72,0.30187
10.724,0.66882
10.728,0.8929
10.732,0.90851
10.736,0.54322
10.74,-0.03541
10.744,-0.40382
10.748,-0.4497
10.752,-0.38921
10.756,-0.35968
10.76,-0.37268
10.764,-0.37604
10.768,-0.35347
10.772,-0.36721
10.776,-0.38092
10.78,-0.38086
10.784,-0.36695
10.788,-0.36934
10.792,-0.36936
10.796,-0.37609
10.8,-0.37096
10.804,-0.36702
10.808,-0.3781
10.812,-0.37245
10.816,-0.36032
10.82,-0.35919
10.824,-0.35386
10.828,-0.36872
10.832,-0.35999
10.836,-0.35003
10.84,-0.34971
10.844,-0.35681
10.848,-0.36178
10.852,-0.35301
10.856,-0.3552
10.86,-0.3706
10.864,-0.35835
10.868,-0.35246
10.872,-0.3511
10.876,-0.35998
10.88,-0.37507
10.884,-0.3579
10.888,-0.34488
10.892,-0.3538
10.896,-0.37205
10.9,-0.35689
10.904,-0.34581
10.908,-0.35731
10.912,-0.36988
10.916,-0.36015
10.92,-0.3511
10.924,-0.36101
10.928,-0.36688
10.932,-0.36846
10.936,-0.35158
10.94,-0.35301
10.944,-0.36243
10.948,-0.35008
10.952,-0.34813
10.956,-0.34624
10.96,-0.36519
10.964,-0.36445
10.968,-0.35632
10.972,-0.36391
10.976,-0.37031
10.98,-0.38491
10.984,-0.37395
10.988,-0.37083
10.992,-0.38976
10.996,-0.38388
11.0,-0.38182
11.004,-0.37596
11.008,-0.3795
11.012,-0.38649
11.016,-0.37103
11.02,-0.35951
11.024,-0.33974
11.028,-0.32868
11.032,-0.30419
11.036,-0.28919
11.04,-0.289
11.044,-0.28595
11.048,-0.28325
11.052,-0.26564
11.056,-0.2565
11.06,-0.27585
11.064,-0.2597
11.068,-0.24736
11.072,-0.24769
11.076,-0.2656
11.08,-0.24854
11.084,-0.23835
11.088,-0.24168
11.092,-0.25277
11.096,-0.25902
11.1,-0.24734
11.104,-0.2511
11.108,-0.25352
11.112,-0.26564
11.116,-0.24605
11.12,-0.24636
11.124,-0.2485
11.128,-0.26643
11.132,-0.26817
11.136,-0.26594
11.14,-0.26754
11.144,-0.2843
11.148,-0.27125
11.152,-0.26723
11.156,-0.27236
11.16,-0.28413
11.164,-0.28349
11.168,-0.28279
11.172,-0.28096
11.176,-0.29038
11.18,-0.29625
11.184,-0.27777
11.188,-0.27577
11.192,-0.29417
11.196,-0.28859
11.2,-0.29538
11.204,-0.28538
11.208,-0.30152
11.212,-0.31453
11.216,-0.30859
11.22,-0.29127
11.224,-0.30421
