time_s,ecg_mv
5.98,-0.02867
5.984,-0.05081
5.988,-0.06262
5.992,-0.05075
5.996,-0.04417
6.0,-0.05648
6.004,-0.04292
6.008,-0.03697
6.012,-0.04807
6.016,-0.03532
6.02,-0.04866
6.024,-0.05273
6.028,-0.02805
6.032,-0.0393
6.036,-0.04537
6.04,-0.06802
6.044,-0.06287
6.048,-0.06616
6.052,-0.0466
6.056,-0.0463
6.06,-0.04085
6.064,-0.03328
6.068,-0.06371
6.072,-0.0614
6.076,-0.0561
6.08,-0.03953
6.084,-0.04136
6.088,-0.05706
6.092,-0.05287
6.096,-0.03976
6.1,-0.0433
6.104,-0.0318
6.108,-0.05347
6.112,-0.04522
6.116,-0.05523
6.12,-0.02945
6.124,-0.03074
6.128,-0.03697
6.132,-0.03094
6.136,-0.0259
6.14,-0.02475
6.144,-0.02162
6.148,-0.05021
6.152,-0.05094
6.156,-0.02581
6.16,-0.04599
6.164,-0.06178
6.168,-0.04585
6.172,-0.02794
6.176,-0.04538
6.18,-0.0303
6.184,-0.03528
6.188,-0.05434
6.192,-0.03192
6.196,-0.03587
6.2,-0.04071
6.204,-0.0487
6.208,-0.009
6.212,-0.0346
6.216,-0.04246
6.22,-0.0013
6.224,-0.00878
6.228,0.01941
6.232,0.013
6.236,0.02295
6.24,0.03824
6.244,0.03925
6.248,0.04382
6.252,0.05763
6.256,0.03343
6.26,0.04795
6.264,0.03954
6.268,0.00995
6.272,0.03441
6.276,0.02184
6.28,0.02269
6.284,-0.00869
6.288,-0.02341
6.292,0.0209
6.296,-0.03255
6.3,-0.03325
6.304,-0.01952
6.308,-0.03298
6.312,-0.02387
6.316,-0.04527
6.32,-0.04999
6.324,-0.03623
6.328,-0.02148
6.332,-0.02976
6.336,-0.01479
6.34,-0.032
6.344,-0.0263
6.348,-0.03914
6.352,-0.04546
6.356,-0.04219
6.36,-0.0369
6.364,-0.0038
6.368,-0.04373
6.372,-0.04297
6.376,-0.02701
6.38,-0.0726
6.384,-0.08514
6.388,-0.13654
6.392,-0.09676
6.396,0.02653
6.4,0.22545
6.404,0.59098
6.408,0.95041
6.412,1.14051
6.416,1.04799
6.42,0.71867
6.424,0.30292
6.428,-0.00141
6.432,-0.18078
6.436,-0.23234
6.44,-0.24202
6.444,-0.18383
6.448,-0.1394
6.452,-0.07075
6.456,-0.05512
6.46,-0.02234
6.464,-0.02542
6.468,-0.02099
6.472,-0.01477
6.476,-0.02547
6.48,-0.02363
6.484,-0.0219
6.488,-0.01942
6.492,-0.00352
6.496,-0.01309
6.5,-0.01203
6.504,0.00891
6.508,0.01271
6.512,0.00927
6.516,0.04896
6.52,0.01696
6.524,0.06077
6.528,0.05866
6.532,0.08374
6.536,0.08624
6.54,0.12383
6.544,0.11952
6.548,0.16347
6.552,0.18008
6.556,0.21065
6.56,0.21596
6.564,0.24698
6.568,0.25014
6.572,0.26957
6.576,0.28134
6.58,0.28315
6.584,0.28602
6.588,0.27408
6.592,0.27957
6.596,0.28665
6.6,0.28793
6.604,0.22558
6.608,0.20611
6.612,0.19744
6.616,0.17711
6.62,0.13349
6.624,0.10002
6.628,0.11073
6.632,0.10531
6.636,0.08996
6.64,0.05852
6.644,0.06305
6.648,0.03412
6.652,0.01102
6.656,0.01945
6.66,0.0282
6.664,0.01334
6.668,0.00201
6.672,0.00729
6.676,0.00919
6.68,0.00584
6.684,0.00722
6.688,0.00781
6.692,0.016
6.696,0.00484
6.7,0.0016
6.704,0.00796
6.708,0.01104
6.712,-0.01661
6.716,0.01836
6.72,0.02531
6.724,0.00564
6.728,0.01307
6.732,-0.00278
6.736,0.01452
6.74,-0.00337
6.744,0.00936
6.748,0.01448
6.752,-0.00149
6.756,-0.00496
6.76,0.00455
6.764,0.0023
6.768,0.00555
6.772,-0.00339
6.776,0.02316
6.78,0.00729
6.784,0.01619
6.788,-0.00824
6.792,0.00459
6.796,0.03113
6.8,0.00184
6.804,0.01614
6.808,0.03816
6.812,0.01342
6.816,0.03186
6.82,0.00342
6.824,0.00879
6.828,0.01417
6.832,0.00876
6.836,0.01971
6.84,-0.00535
6.844,0.00358
6.848,0.03236
6.852,0.01845
6.856,0.02321
6.86,0.03789
6.864,-0.00289
6.868,-0.01741
6.872,0.03999
6.876,0.00264
6.88,0.02038
6.884,0.00022
6.888,-0.0106
6.892,0.01946
6.896,0.0263
6.9,0.01114
6.904,-0.00911
6.908,0.02537
6.912,0.0448
6.916,0.00159
6.92,0.03184
6.924,0.02632
6.928,0.00112
6.932,0.03578
6.936,0.0262
6.94,0.02263
6.944,0.03998
6.948,0.02538
6.952,0.04067
6.956,0.05709
6.96,0.02859
6.964,0.03164
6.968,0.01984
6.972,0.04547
6.976,0.01266
6.98,0.0216
6.984,0.0274
6.988,0.02627
6.992,0.02022
6.996,0.03962
7.0,0.02567
7.004,0.00389
7.008,0.04397
7.012,0.05117
7.016,0.02409
7.02,0.04754
7.024,0.02543
7.028,0.02066
7.032,0.02257
7.036,0.05471
7.04,0.05347
7.044,0.04812
7.048,0.03125
7.052,0.05766
7.056,0.04086
7.06,0.06838
7.064,0.06234
7.068,0.07081
7.072,0.08043
7.076,0.07065
7.08,0.08237
7.084,0.10802
7.088,0.10121
7.092,0.12578
7.096,0.1292
7.1,0.09306
7.104,0.08818
7.108,0.09707
7.112,0.11427
7.116,0.07291
7.12,0.07999
7.124,0.04651
7.128,0.04874
7.132,0.0599
7.136,0.0468
7.14,0.0524
7.144,0.04553
7.148,0.04226
7.152,0.04099
7.156,0.05727
7.16,0.03973
7.164,0.05075
7.168,0.03725
7.172,0.04164
7.176,0.02781
7.18,0.01568
7.184,0.03594
7.188,0.04238
7.192,0.03566
7.196,0.04808
7.2,0.0321
7.204,0.02479
7.208,0.02243
7.212,0.043
7.216,0.01265
7.22,-0.00012
7.224,-0.04478
7.228,-0.05159
7.232,-0.00821
7.236,0.12595
7.24,0.34469
7.244,0.69463
7.248,1.06081
7.252,1.22128
7.256,1.07429
7.26,0.73075
7.264,0.29443
7.268,0.00819
7.272,-0.13949
7.276,-0.19725
7.28,-0.16139
7.284,-0.11168
7.288,-0.0565
7.292,0.02143
7.296,0.00952
7.3,0.03321
7.304,0.04875
7.308,0.03639
7.312,0.04812
7.316,0.05746
7.32,0.05057
7.324,0.05788
7.328,0.0458
7.332,0.04898
7.336,0.0776
7.34,0.0634
7.344,0.07346
7.348,0.05933
7.352,0.07124
7.356,0.09613
7.36,0.09335
7.364,0.08938
7.368,0.10759
7.372,0.13376
7.376,0.17158
7.38,0.17912
7.384,0.18497
7.388,0.21633
7.392,0.24012
7.396,0.24175
7.4,0.28285
7.404,0.29858
7.408,0.31785
7.412,0.32241
7.416,0.34717
7.42,0.34284
7.424,0.339
7.428,0.36636
7.432,0.331
7.436,0.30642
7.44,0.32127
7.444,0.30458
7.448,0.25504
7.452,0.23918
7.456,0.21954
7.46,0.19444
7.464,0.16112
7.468,0.14462
7.472,0.16484
7.476,0.1154
7.48,0.10196
7.484,0.10531
7.488,0.07993
7.492,0.06915
7.496,0.05776
7.5,0.07127
7.504,0.06309
7.508,0.07085
7.512,0.04986
7.516,0.06881
7.52,0.0537
7.524,0.04457
7.528,0.05577
7.532,0.05399
7.536,0.05281
7.54,0.04022
7.544,0.04791
7.548,0.04665
7.552,0.0577
7.556,0.06426
7.56,0.05877
7.564,0.0577
7.568,0.06194
7.572,0.06343
7.576,0.04393
7.58,0.03456
7.584,0.05041
7.588,0.06654
7.592,0.03332
7.596,0.03681
7.6,0.04898
7.604,0.04152
7.608,0.06002
7.612,0.04897
7.616,0.05806
7.62,0.05147
7.624,0.05266
7.628,0.03358
7.632,0.03987
7.636,0.02395
7.64,0.03818
7.644,0.04076
7.648,0.05134
7.652,0.03332
7.656,0.06834
7.66,0.06155
7.664,0.0346
7.668,0.02462
7.672,0.02736
7.676,0.05015
7.68,0.0315
7.684,0.04272
7.688,0.05283
7.692,0.05065
7.696,0.05465
7.7,0.03024
7.704,0.05346
7.708,0.05372
7.712,0.05668
7.716,0.05506
7.72,0.02971
7.724,0.01556
7.728,0.04909
7.732,0.06371
7.736,0.03515
7.74,0.03486
7.744,0.04617
7.748,0.05689
7.752,0.05256
7.756,0.02939
7.76,0.0382
7.764,0.03648
7.768,0.04994
7.772,0.05195
7.776,0.03212
7.78,0.03281
7.784,0.04579
7.788,0.03953
7.792,0.03273
7.796,0.03634
7.8,0.04881
7.804,0.03714
7.808,0.03972
7.812,0.03167
7.816,0.04789
7.82,0.03433
7.824,0.0435
7.828,0.04217
7.832,0.03527
7.836,0.02971
7.84,0.03863
7.844,0.03574
7.848,0.05152
7.852,0.02925
7.856,0.04875
7.86,0.05468
7.864,0.04901
7.868,0.05153
7.872,0.04179
7.876,0.05337
7.88,0.05764
7.884,0.03815
7.888,0.06005
7.892,0.05697
7.896,0.05737
7.9,0.08801
7.904,0.10185
7.908,0.09601
7.912,0.11605
7.916,0.12046
7.92,0.11605
7.924,0.10763
7.928,0.11779
7.932,0.12485
7.936,0.07143
7.94,0.09608
7.944,0.0644
7.948,0.07957
7.952,0.07319
7.956,0.04924
7.96,0.04289
7.964,0.04298
7.968,0.04086
7.972,0.03413
7.976,0.04811
7.98,0.01409
7.984,0.02578
7.988,0.03881
7.992,0.02694
7.996,0.02692
8.0,0.02588
8.004,0.04056
8.008,0.03713
8.012,0.01257
8.016,0.0145
8.02,0.02287
8.024,0.02586
8.028,0.03802
8.032,0.02505
8.036,0.04042
8.04,0.04144
8.044,-0.00446
8.048,-0.01531
8.052,-0.03306
8.056,-0.05629
8.06,-0.02185
8.064,0.08957
8.068,0.33312
8.072,0.69662
8.076,1.05409
8.08,1.18618
8.084,1.05522
8.088,0.71402
8.092,0.28877
8.096,-0.00366
8.1,-0.15347
8.104,-0.20347
8.108,-0.19115
8.112,-0.1386
8.116,-0.05997
8.12,-0.04417
8.124,-0.02073
8.128,0.02328
8.132,0.03109
8.136,0.00642
8.14,0.02918
8.144,0.02325
8.148,0.01787
8.152,0.02108
8.156,0.04285
8.16,0.03099
8.164,0.03109
8.168,0.03302
8.172,0.02331
8.176,0.0315
8.18,0.03981
8.184,0.03883
8.188,0.06537
8.192,0.08442
8.196,0.08312
8.2,0.09016
8.204,0.10824
8.208,0.15638
8.212,0.15116
8.216,0.16549
8.22,0.18464
8.224,0.21885
8.228,0.26007
8.232,0.27957
8.236,0.28808
8.24,0.28515
8.244,0.313
8.248,0.30545
8.252,0.31515
8.256,0.32938
8.26,0.29147
8.264,0.26472
8.268,0.28738
8.272,0.24316
8.276,0.22151
8.28,0.18138
8.284,0.18696
8.288,0.16786
8.292,0.13638
8.296,0.12594
8.3,0.08928
8.304,0.09343
8.308,0.07181
8.312,0.07103
8.316,0.0191
8.32,0.01529
8.324,0.03375
8.328,0.02181
8.332,0.0017
8.336,0.01027
8.34,0.01752
8.344,0.01791
8.348,0.00579
8.352,0.00246
8.356,0.00597
8.36,-0.00105
8.364,0.02178
8.368,-0.00686
8.372,-0.00204
8.376,-0.00499
8.38,0.01549
8.384,-0.00994
8.388,0.00666
8.392,-0.00503
8.396,-0.01019
8.4,-0.03019
8.404,-0.00626
8.408,0.01422
8.412,-0.01466
8.416,-0.04182
8.42,-0.00358
8.424,-0.02192
8.428,-0.02932
8.432,-0.01469
8.436,-0.02491
8.44,0.00332
8.444,-0.00717
8.448,-0.00269
8.452,-0.01812
8.456,-0.01219
8.46,-0.01809
8.464,-0.00866
8.468,-0.03916
8.472,-0.01323
8.476,-0.00084
8.48,0.00682
8.484,-0.00401
8.488,-0.01262
8.492,-0.03519
8.496,-0.01328
8.5,-0.03903
8.504,-0.02662
8.508,-0.01873
8.512,-0.01988
8.516,-0.00633
8.52,-0.0207
8.524,-0.03282
8.528,-0.02388
8.532,-0.02752
8.536,-0.00576
8.54,-0.03678
8.544,-0.02536
8.548,-0.00885
8.552,-0.03048
8.556,-0.01594
8.56,-0.02052
8.564,-0.02531
8.568,-0.04265
8.572,-0.02153
8.576,-0.02847
8.58,-0.01918
8.584,-0.04039
8.588,-0.01695
8.592,-0.01565
8.596,-0.00706
8.6,-0.03002
8.604,-0.0329
8.608,-0.01402
8.612,-0.03776
8.616,-0.03582
8.62,-0.02954
8.624,-0.03977
8.628,-0.00919
8.632,-0.01525
8.636,-0.05317
8.64,-0.05313
8.644,-0.03549
8.648,-0.022
8.652,-0.0201
8.656,-0.01167
8.66,-0.02546
8.664,-0.042
8.668,-0.02439
8.672,-0.04355
8.676,-0.03984
8.68,-0.04913
8.684,-0.04055
8.688,-0.03683
8.692,-0.03547
8.696,-0.00603
8.7,-0.02413
8.704,-0.01826
8.708,-0.01668
8.712,0.00548
8.716,-0.01875
8.72,0.00893
8.724,-0.00225
8.728,0.01485
8.732,0.03082
8.736,0.01628
8.74,0.03403
8.744,0.04294
8.748,0.05072
8.752,0.04116
8.756,0.07432
8.76,0.05743
8.764,0.00102
8.768,0.02033
8.772,0.01653
8.776,0.00507
8.78,0.00934
8.784,-0.04904
8.788,-0.03385
8.792,-0.00752
8.796,-0.01541
8.8,-0.00556
8.804,-0.01533
8.808,-0.05217
8.812,-0.02546
8.816,-0.04207
8.82,-0.03675
8.824,-0.03901
8.828,-0.04562
8.832,-0.04635
8.836,-0.03127
8.84,-0.04733
8.844,-0.03844
8.848,-0.03542
8.852,-0.04786
8.856,-0.04514
8.86,-0.02838
8.864,-0.06399
8.868,-0.05603
8.872,-0.07512
8.876,-0.07763
8.88,-0.07585
8.884,-0.14177
8.888,-0.09174
8.892,0.01036
8.896,0.18586
8.9,0.53333
8.904,0.91302
8.908,1.11091
8.912,1.04516
8.916,0.72536
8.92,0.30904
8.924,-0.02576
8.928,-0.201
8.932,-0.26968
8.936,-0.27862
8.94,-0.22117
8.944,-0.14958
8.948,-0.10714
8.952,-0.0705
8.956,-0.04668
8.96,-0.0789
8.964,-0.02929
8.968,-0.06899
8.972,-0.04549
8.976,-0.04332
8.98,-0.04623
8.984,-0.04121
8.988,-0.04876
8.992,-0.04874
8.996,-0.03846
9.0,-0.03143
9.004,-0.03693
9.008,-0.01868
9.012,-0.02516
9.016,-0.01235
9.02,0.00324
9.024,0.02496
9.028,0.03143
9.032,0.05745
9.036,0.09153
9.04,0.08744
9.044,0.13085
9.048,0.12196
9.052,0.16803
9.056,0.17948
9.06,0.22692
9.064,0.21282
9.068,0.223
9.072,0.25585
9.076,0.25403
9.08,0.2513
9.084,0.21803
9.088,0.24387
9.092,0.2258
9.096,0.21246
9.1,0.18349
9.104,0.18774
9.108,0.14975
9.112,0.12424
9.116,0.08588
9.12,0.08039
9.124,0.04911
9.128,0.05981
9.132,0.02948
9.136,0.00441
9.14,-0.00327
9.144,0.00559
9.148,-0.01901
9.152,-0.02803
9.156,-0.0113
9.16,-0.0336
9.164,-0.0306
9.168,-0.04825
9.172,-0.0505
9.176,-0.03718
9.18,-0.04886
9.184,-0.04466
9.188,-0.05021
9.192,-0.04974
9.196,-0.05154
9.2,-0.06584
9.204,-0.03448
9.208,-0.05735
9.212,-0.06452
9.216,-0.04919
9.22,-0.05801
9.224,-0.03497
9.228,-0.04237
9.232,-0.05706
9.236,-0.06059
9.24,-0.0422
9.244,-0.05822
9.248,-0.06625
9.252,-0.06969
9.256,-0.04122
9.26,-0.06836
9.264,-0.06373
9.268,-0.04123
9.272,-0.03979
9.276,-0.0634
9.28,-0.05662
9.284,-0.03752
9.288,-0.04661
9.292,-0.0546
9.296,-0.04755
9.3,-0.04386
9.304,-0.06198
9.308,-0.06087
9.312,-0.03521
9.316,-0.02742
9.32,-0.03749
9.324,-0.0505
9.328,-0.05628
9.332,-0.0473
9.336,-0.03526
9.34,-0.03264
9.344,-0.04774
9.348,-0.04268
9.352,-0.06468
9.356,-0.04886
9.36,-0.02956
9.364,-0.04864
9.368,-0.04134
9.372,-0.03591
9.376,-0.03672
9.38,-0.04521
9.384,-0.05297
9.388,-0.07203
9.392,-0.05984
9.396,-0.04948
9.4,-0.03703
9.404,-0.043
9.408,-0.03158
9.412,-0.05973
9.416,-0.06626
9.42,-0.03758
9.424,-0.02327
9.428,-0.04206
9.432,-0.05081
9.436,-0.03345
9.44,-0.02701
9.444,-0.05823
9.448,-0.0476
9.452,-0.03122
9.456,-0.04015
9.46,-0.05244
9.464,-0.04627
9.468,-0.05308
9.472,-0.05977
9.476,-0.03833
9.48,-0.05738
9.484,-0.04312
9.488,-0.05267
9.492,-0.03611
9.496,-0.04537
9.5,-0.044
9.504,-0.05915
9.508,-0.03772
9.512,-0.04556
9.516,-0.04966
9.52,-0.03491
9.524,-0.02887
9.528,-0.01936
9.532,-0.03694
9.536,-0.03623
9.54,-0.04996
9.544,-0.04655
9.548,-0.02433
9.552,-0.0433
9.556,-0.01603
9.56,-0.05213
9.564,-0.03889
9.568,-0.039
9.572,-0.04445
9.576,-0.03979
9.58,-0.03814
9.584,-0.03354
9.588,-0.03632
9.592,-0.0226
9.596,-0.00492
9.6,-0.02551
9.604,-0.02936
9.608,-0.04567
9.612,-0.04005
9.616,-0.05355
9.62,-0.02714
9.624,-0.05035
9.628,-0.02417
9.632,-0.04108
9.636,-0.02742
9.64,-0.02518
9.644,-0.05372
9.648,-0.04034
9.652,-0.02621
9.656,-0.02446
9.66,-0.02031
9.664,-0.0337
9.668,-0.0304
9.672,-0.00757
9.676,-0.02628
9.68,-0.0185
9.684,-0.03121
9.688,-0.04579
9.692,-0.02183
9.696,-0.02056
9.7,-0.01547
9.704,-0.03726
9.708,-0.03463
9.712,-0.05176
9.716,-0.01878
9.72,-0.01542
9.724,-0.03292
9.728,-0.02982
9.732,-0.02678
9.736,-0.00478
9.74,-0.01265
9.744,-0.00952
9.748,-0.02463
9.752,-0.02787
9.756,-0.00898
9.76,-0.04175
9.764,-0.01537
9.768,-0.03677
9.772,-0.01141
9.776,-0.0144
9.78,-0.03081
9.784,-0.01718
9.788,-0.03307
9.792,-0.0317
9.796,-0.02351
9.8,-0.02757
9.804,-0.00623
9.808,0.0073
9.812,-0.01734
9.816,-0.01709
9.82,-0.00775
9.824,-0.02018
9.828,-0.01059
9.832,-0.03823
9.836,-0.02365
9.84,-0.03348
9.844,-0.03756
9.848,-0.00286
9.852,-0.01754
9.856,0.00526
9.86,0.00486
9.864,-0.0136
9.868,-0.01748
9.872,-0.02118
9.876,-0.04104
9.88,-0.0178
9.884,-0.01431
9.888,-0.01874
9.892,-0.02195
9.896,-0.01098
9.9,-0.01401
9.904,-0.00757
9.908,-0.02068
9.912,0.01409
9.916,-0.00162
9.92,-0.00968
9.924,-0.01676
9.928,-0.01862
9.932,0.00282
9.936,-0.01118
9.94,-0.0053
9.944,-0.00056
9.948,-0.01166
9.952,-0.00171
9.956,-0.02669
9.96,-0.01558
9.964,-0.02681
9.968,-0.00819
9.972,-0.00801
9.976,0.01849
9.98,-0.0116
9.984,-0.00011
9.988,0.0035
9.992,0.01559
9.996,0.00468
