time_s,ecg_mv
5.972,-0.06427
5.976,-0.03144
5.98,-0.03584
5.984,-0.05028
5.988,-0.05819
5.992,-0.03514
5.996,-0.04139
6.0,-0.06681
6.004,-0.06257
6.008,-0.04007
6.012,-0.03544
6.016,-0.05802
6.02,-0.05062
6.024,-0.05993
6.028,-0.03504
6.032,-0.04546
6.036,-0.05134
6.04,-0.04434
6.044,-0.03732
6.048,-0.0526
6.052,-0.04194
6.056,-0.03071
6.06,-0.04293
6.064,-0.07305
6.068,-0.03771
6.072,-0.04038
6.076,-0.02454
6.08,-0.05143
6.084,-0.05981
6.088,-0.04845
6.092,-0.03724
6.096,-0.0499
6.1,-0.05114
6.104,-0.05674
6.108,-0.03247
6.112,-0.04137
6.116,-0.0296
6.12,-0.05696
6.124,-0.04477
6.128,-0.04984
6.132,-0.03004
6.136,-0.04029
6.14,-0.02999
6.144,-0.04334
6.148,-0.0477
6.152,-0.04052
6.156,-0.04771
6.16,-0.05673
6.164,-0.02491
6.168,-0.02706
6.172,-0.02368
6.176,-0.02766
6.18,0.0034
6.184,-0.02121
6.188,-0.01274
6.192,0.01654
6.196,-0.00609
6.2,0.0109
6.204,0.02331
6.208,0.03379
6.212,0.04077
6.216,0.03258
6.22,0.04219
6.224,0.05652
6.228,0.03511
6.232,0.04228
6.236,0.04398
6.24,0.01158
6.244,-0.00112
6.248,0.00368
6.252,-0.00508
6.256,-0.00972
6.26,-0.00608
6.264,-0.03494
6.268,-0.02214
6.272,-0.00584
6.276,-0.02674
6.28,-0.01567
6.284,-0.00649
6.288,-0.02281
6.292,-0.04559
6.296,-0.03761
6.3,-0.04217
6.304,-0.04045
6.308,-0.03649
6.312,-0.03385
6.316,-0.03685
6.32,-0.04645
6.324,-0.03666
6.328,-0.0345
6.332,-0.04869
6.336,-0.05362
6.34,-0.04704
6.344,-0.03279
6.348,-0.06298
6.352,-0.09518
6.356,-0.12648
6.36,-0.08172
6.364,0.05039
6.368,0.30841
6.372,0.67546
6.376,0.99533
6.38,1.11955
6.384,0.97373
6.388,0.62361
6.392,0.21426
6.396,-0.07225
6.4,-0.21696
6.404,-0.24972
6.408,-0.23083
6.412,-0.14225
6.416,-0.12613
6.42,-0.06762
6.424,-0.03972
6.428,-0.03188
6.432,-0.02406
6.436,-0.02255
6.44,-0.01334
6.444,-0.00968
6.448,-0.01897
6.452,-0.02883
6.456,-0.0159
6.46,-0.01449
6.464,-0.00145
6.468,-0.01233
6.472,0.01584
6.476,-0.00263
6.48,0.01189
6.484,0.0216
6.488,0.02025
6.492,0.04746
6.496,0.05388
6.5,0.06582
6.504,0.10798
6.508,0.1313
6.512,0.13288
6.516,0.16187
6.52,0.15576
6.524,0.20595
6.528,0.23749
6.532,0.24971
6.536,0.27217
6.54,0.26963
6.544,0.27248
6.548,0.28426
6.552,0.28625
6.556,0.28899
6.56,0.26666
6.564,0.26153
6.568,0.2432
6.572,0.21823
6.576,0.19219
6.58,0.19326
6.584,0.17675
6.588,0.14509
6.592,0.14089
6.596,0.10906
6.6,0.08776
6.604,0.05631
6.608,0.04474
6.612,0.04274
6.616,0.0218
6.62,0.01993
6.624,0.02088
6.628,-0.00253
6.632,0.01249
6.636,0.00511
6.64,0.01518
6.644,-0.00972
6.648,0.00914
6.652,0.00789
6.656,0.00865
6.66,-0.00261
6.664,-0.01553
6.668,-0.00689
6.672,-0.00718
6.676,-0.00548
6.68,0.02807
6.684,0.02578
6.688,-0.0036
6.692,-0.00935
6.696,0.01062
6.7,0.02092
6.704,-0.00276
6.708,-0.00193
6.712,0.0184
6.716,-0.00075
6.72,-0.00247
6.724,0.01357
6.728,0.01172
6.732,0.01868
6.736,0.00011
6.74,0.0045
6.744,0.00567
6.748,0.0067
6.752,0.0157
6.756,0.01543
6.76,0.00253
6.764,0.00941
6.768,0.00706
6.772,0.02276
6.776,-0.00436
6.78,0.02613
6.784,-0.01412
6.788,0.00872
6.792,0.00504
6.796,0.014
6.8,0.00159
6.804,0.01715
6.808,0.0112
6.812,0.01046
6.816,0.01757
6.82,0.00356
6.824,0.03167
6.828,-0.00614
6.832,0.01526
6.836,0.02981
6.84,0.01595
6.844,0.0206
6.848,0.03175
6.852,0.03489
6.856,0.00169
6.86,0.01397
6.864,0.01773
6.868,0.00932
6.872,0.01905
6.876,0.04029
6.88,-0.00697
6.884,0.01414
6.888,0.01732
6.892,0.03376
6.896,0.02378
6.9,0.02996
6.904,0.0083
6.908,0.0324
6.912,-0.00187
6.916,0.04158
6.92,0.00366
6.924,0.0102
6.928,0.03522
6.932,0.02403
6.936,0.02867
6.94,0.02975
6.944,0.00799
6.948,0.01326
6.952,0.03574
6.956,0.04476
6.96,0.01193
6.964,0.00463
6.968,0.01009
6.972,0.02338
6.976,0.02491
6.98,0.01212
6.984,0.05598
6.988,0.03073
6.992,0.03839
6.996,0.03478
7.0,0.03038
7.004,0.00937
7.008,0.03182
7.012,0.04097
7.016,0.03857
7.02,0.02625
7.024,0.01791
7.028,0.03405
7.032,0.02252
7.036,0.02502
7.04,0.04214
7.044,0.03311
7.048,0.02524
7.052,0.05794
7.056,0.03501
7.06,0.02555
7.064,0.02026
7.068,0.02095
7.072,0.04893
7.076,0.03151
7.08,0.01068
7.084,0.04185
7.088,0.02869
7.092,0.05773
7.096,0.04027
7.1,0.04985
7.104,0.02949
7.108,0.0264
7.112,0.02765
7.116,0.04513
7.12,0.0316
7.124,0.03523
7.128,0.04985
7.132,0.04542
7.136,0.04206
7.14,0.051
7.144,0.05052
7.148,0.01831
7.152,0.05526
7.156,0.06855
7.16,0.06656
7.164,0.08138
7.168,0.06651
7.172,0.10863
7.176,0.1071
7.18,0.06966
7.184,0.11026
7.188,0.13194
7.192,0.0996
7.196,0.12549
7.2,0.11632
7.204,0.12033
7.208,0.13091
7.212,0.11009
7.216,0.11043
7.22,0.07266
7.224,0.08393
7.228,0.05828
7.232,0.05928
7.236,0.06243
7.24,0.04657
7.244,0.08419
7.248,0.05224
7.252,0.03229
7.256,0.05309
7.26,0.04904
7.264,0.06951
7.268,0.03983
7.272,0.05498
7.276,0.04454
7.28,0.0548
7.284,0.03326
7.288,0.03565
7.292,0.0189
7.296,0.03939
7.3,0.0467
7.304,0.06488
7.308,0.06357
7.312,0.04336
7.316,0.03599
7.32,0.02399
7.324,-0.01232
7.328,-0.02807
7.332,-0.04754
7.336,0.01734
7.34,0.17305
7.344,0.46018
7.348,0.79681
7.352,1.13866
7.356,1.24328
7.36,1.00879
7.364,0.61289
7.368,0.25412
7.372,-0.02849
7.376,-0.14055
7.38,-0.17282
7.384,-0.14722
7.388,-0.0816
7.392,-0.02319
7.396,0.02396
7.4,0.03602
7.404,0.03496
7.408,0.04306
7.412,0.06384
7.416,0.03029
7.42,0.03852
7.424,0.06153
7.428,0.05529
7.432,0.07342
7.436,0.07074
7.44,0.05825
7.444,0.03846
7.448,0.07246
7.452,0.07769
7.456,0.08093
7.46,0.1009
7.464,0.07406
7.468,0.10558
7.472,0.12936
7.476,0.15044
7.48,0.15188
7.484,0.19579
7.488,0.19907
7.492,0.21755
7.496,0.25681
7.5,0.26444
7.504,0.28023
7.508,0.31614
7.512,0.33042
7.516,0.33961
7.52,0.34298
7.524,0.35841
7.528,0.3558
7.532,0.31385
7.536,0.34289
7.54,0.31394
7.544,0.29627
7.548,0.29194
7.552,0.26342
7.556,0.2356
7.56,0.2275
7.564,0.19745
7.568,0.16436
7.572,0.16872
7.576,0.13887
7.58,0.13211
7.584,0.1076
7.588,0.10586
7.592,0.09484
7.596,0.0896
7.6,0.06612
7.604,0.05894
7.608,0.05304
7.612,0.06147
7.616,0.06415
7.62,0.08004
7.624,0.01344
7.628,0.03871
7.632,0.04767
7.636,0.0657
7.64,0.03878
7.644,0.0625
7.648,0.06772
7.652,0.03557
7.656,0.06387
7.66,0.06402
7.664,0.01765
7.668,0.03413
7.672,0.04709
7.676,0.04305
7.68,0.05201
7.684,0.05473
7.688,0.05289
7.692,0.05051
7.696,0.05286
7.7,0.03148
7.704,0.05223
7.708,0.04041
7.712,0.04345
7.716,0.05879
7.72,0.03046
7.724,0.05097
7.728,0.0791
7.732,0.04064
7.736,0.01179
7.74,0.03567
7.744,0.05468
7.748,0.0544
7.752,0.04131
7.756,0.04111
7.76,0.04519
7.764,0.04044
7.768,0.04694
7.772,0.04389
7.776,0.05636
7.78,0.05935
7.784,0.05286
7.788,0.03704
7.792,0.05747
7.796,0.05846
7.8,0.02998
7.804,0.02761
7.808,0.02271
7.812,0.05409
7.816,0.05007
7.82,0.03516
7.824,0.03969
7.828,0.04375
7.832,0.01652
7.836,0.06645
7.84,0.01995
7.844,0.02321
7.848,0.04014
7.852,0.05023
7.856,0.03148
7.86,0.03647
7.864,0.00783
7.868,0.05485
7.872,0.0301
7.876,0.03471
7.88,0.04383
7.884,0.04441
7.888,0.03455
7.892,0.03261
7.896,0.04905
7.9,0.01301
7.904,0.03027
7.908,0.03713
7.912,0.02184
7.916,0.03962
7.92,0.02561
7.924,0.03629
7.928,0.01965
7.932,0.0481
7.936,0.03055
7.94,0.02865
7.944,0.04217
7.948,0.05081
7.952,0.03991
7.956,0.03861
7.96,0.04528
7.964,0.02591
7.968,0.01662
7.972,0.04657
7.976,0.03834
7.98,0.01493
7.984,0.04308
7.988,0.02575
7.992,0.03049
7.996,0.02864
8.0,0.03266
8.004,0.01848
8.008,0.02355
8.012,0.03452
8.016,0.04621
8.02,0.02787
8.024,0.04451
8.028,0.01756
8.032,0.01783
8.036,0.01117
8.04,0.04587
8.044,0.01424
8.048,0.03778
8.052,0.03646
8.056,0.03442
8.06,0.02544
8.064,0.02801
8.068,0.04959
8.072,0.04197
8.076,0.04351
8.08,0.01787
8.084,0.02575
8.088,0.04843
8.092,0.04295
8.096,0.02735
8.1,0.01577
8.104,0.02081
8.108,0.03758
8.112,0.04297
8.116,0.03456
8.12,0.01981
8.124,0.06853
8.128,0.02656
8.132,0.07276
8.136,0.08219
8.14,0.0922
8.144,0.09288
8.148,0.07177
8.152,0.10048
8.156,0.10137
8.16,0.11765
8.164,0.08644
8.168,0.08588
8.172,0.06275
8.176,0.05675
8.18,0.03178
8.184,0.05443
8.188,0.02252
8.192,0.04185
8.196,0.03007
8.2,0.02295
8.204,0.00824
8.208,0.03197
8.212,0.02279
8.216,0.01979
8.22,0.01446
8.224,0.01171
8.228,0.01299
8.232,0.00815
8.236,0.02101
8.24,0.01071
8.244,0.01725
8.248,-0.00512
8.252,-0.00891
8.256,0.02862
8.26,0.02753
8.264,0.00397
8.268,0.01029
8.272,-0.00378
8.276,-0.02575
8.28,-0.04231
8.284,-0.03832
8.288,-0.06701
8.292,-0.05669
8.296,0.04251
8.3,0.25888
8.304,0.59291
8.308,0.95166
8.312,1.18146
8.316,1.08852
8.32,0.75925
8.324,0.34013
8.328,-0.00197
8.332,-0.18078
8.336,-0.23254
8.34,-0.22295
8.344,-0.18332
8.348,-0.12331
8.352,-0.02015
8.356,-0.02271
8.36,-0.02041
8.364,-0.01764
8.368,-0.00821
8.372,0.01159
8.376,-0.00409
8.38,-0.0114
8.384,-0.01629
8.388,-0.00684
8.392,-0.00095
8.396,-0.00376
8.4,0.0129
8.404,0.01128
8.408,0.03065
8.412,0.01363
8.416,0.01742
8.42,0.01654
8.424,0.06345
8.428,0.05515
8.432,0.08395
8.436,0.09539
8.44,0.10222
8.444,0.14681
8.448,0.13961
8.452,0.15775
8.456,0.20151
8.46,0.21528
8.464,0.23795
8.468,0.26259
8.472,0.27367
8.476,0.27678
8.48,0.28488
8.484,0.28036
8.488,0.28082
8.492,0.27817
8.496,0.2804
8.5,0.25515
8.504,0.21817
8.508,0.21274
8.512,0.16371
8.516,0.161
8.52,0.13739
8.524,0.10592
8.528,0.11266
8.532,0.0847
8.536,0.06287
8.54,0.04432
8.544,0.03966
8.548,0.01021
8.552,0.00518
8.556,-0.00652
8.56,-0.01294
8.564,-0.00026
8.568,-0.00913
8.572,-0.02965
8.576,-0.0205
8.58,-0.03336
8.584,-0.00856
8.588,-0.00022
8.592,-0.0437
8.596,-0.01799
8.6,-0.03118
8.604,-0.01466
8.608,-0.02546
8.612,-0.02637
8.616,-0.0232
8.62,-0.03331
8.624,-0.01923
8.628,-0.01594
8.632,-0.01653
8.636,-0.02677
8.64,-0.03919
8.644,-0.03666
8.648,-0.01935
8.652,-0.03325
8.656,-0.02285
8.66,-0.0307
8.664,-0.00968
8.668,-0.03723
8.672,-0.04403
8.676,-0.03089
8.68,-0.04352
8.684,-0.04271
8.688,-0.05119
8.692,-0.0308
8.696,-0.02708
8.7,-0.04411
8.704,-0.03579
8.708,-0.03741
8.712,-0.03152
8.716,-0.05347
8.72,-0.01918
8.724,-0.0269
8.728,-0.01228
8.732,-0.01842
8.736,-0.03124
8.74,-0.05862
8.744,-0.02391
8.748,-0.03793
8.752,-0.03352
8.756,-0.0304
8.76,-0.04454
8.764,-0.02296
8.768,-0.03604
8.772,-0.0472
8.776,-0.03114
8.78,-0.01352
8.784,-0.04024
8.788,-0.02279
8.792,-0.0474
8.796,-0.02294
8.8,-0.02923
8.804,-0.0492
8.808,-0.036
8.812,-0.0175
8.816,-0.05906
8.82,-0.02952
8.824,-0.0439
8.828,-0.02507
8.832,-0.05504
8.836,-0.04708
8.84,-0.04181
8.844,-0.03768
8.848,-0.03601
8.852,-0.02761
8.856,-0.05217
8.86,-0.03728
8.864,-0.03171
8.868,-0.03749
8.872,-0.03193
8.876,-0.044
8.88,-0.04718
8.884,-0.03292
8.888,-0.05169
8.892,-0.0467
8.896,-0.05985
8.9,-0.0356
8.904,-0.06644
8.908,-0.03669
8.912,-0.04382
8.916,-0.05258
8.92,-0.03579
8.924,-0.04874
8.928,-0.05133
8.932,-0.05568
8.936,-0.03168
8.94,-0.05542
8.944,-0.06496
8.948,-0.0454
8.952,-0.04275
8.956,-0.04577
8.96,-0.03959
8.964,-0.0605
8.968,-0.03112
8.972,-0.06978
8.976,-0.05216
8.98,-0.05585
8.984,-0.06512
8.988,-0.01782
8.992,-0.03026
8.996,-0.04769
9.0,-0.04833
9.004,-0.04964
9.008,-0.04487
9.012,-0.041
9.016,-0.03891
9.02,-0.04948
9.024,-0.0284
9.028,-0.05699
9.032,-0.02141
9.036,-0.06914
9.04,-0.04479
9.044,-0.06216
9.048,-0.02745
9.052,-0.04833
9.056,-0.0456
9.06,-0.04966
9.064,-0.03686
9.068,-0.03867
9.072,-0.03597
9.076,-0.013
9.08,-0.00036
9.084,-0.00647
9.088,-0.01411
9.092,0.01098
9.096,0.01361
9.1,0.02511
9.104,0.03548
9.108,0.04955
9.112,0.02805
9.116,0.0004
9.12,0.02183
9.124,0.01787
9.128,0.00394
9.132,-0.00469
9.136,-0.02256
9.14,-0.03719
9.144,-0.02324
9.148,-0.04967
9.152,-0.05965
9.156,-0.04715
9.16,-0.03159
9.164,-0.06394
9.168,-0.03261
9.172,-0.04065
9.176,-0.05396
9.18,-0.03957
9.184,-0.06136
9.188,-0.05776
9.192,-0.04395
9.196,-0.04305
9.2,-0.05157
9.204,-0.03521
9.208,-0.05164
9.212,-0.07313
9.216,-0.0438
9.22,-0.04945
9.224,-0.04089
9.228,-0.05653
9.232,-0.08084
9.236,-0.09029
9.24,-0.1176
9.244,-0.14241
9.248,-0.11387
9.252,-0.02829
9.256,0.19322
9.26,0.52554
9.264,0.89139
9.268,1.10859
9.272,1.06346
9.276,0.74184
9.28,0.32646
9.284,-0.0059
9.288,-0.20715
9.292,-0.27596
9.296,-0.26192
9.3,-0.23008
9.304,-0.17131
9.308,-0.10014
9.312,-0.07992
9.316,-0.07604
9.32,-0.04974
9.324,-0.05404
9.328,-0.05088
9.332,-0.05404
9.336,-0.05662
9.34,-0.0559
9.344,-0.03992
9.348,-0.01963
9.352,-0.05001
9.356,-0.03154
9.36,-0.0379
9.364,-0.00601
9.368,-0.02104
9.372,-0.0178
9.376,0.00988
9.38,-0.00506
9.384,0.00711
9.388,0.02163
9.392,0.03296
9.396,0.0702
9.4,0.11078
9.404,0.13337
9.408,0.13113
9.412,0.17454
9.416,0.20046
9.42,0.21255
9.424,0.22046
9.428,0.2463
9.432,0.2583
9.436,0.26221
9.44,0.22961
9.444,0.24927
9.448,0.23924
9.452,0.23082
9.456,0.22002
9.46,0.20334
9.464,0.18713
9.468,0.14604
9.472,0.13101
9.476,0.10442
9.48,0.08675
9.484,0.05699
9.488,0.06932
9.492,0.04007
9.496,0.01164
9.5,0.01568
9.504,-0.01766
9.508,-0.0105
9.512,-0.03156
9.516,-0.01839
9.52,-0.0647
9.524,-0.05312
9.528,-0.02783
9.532,-0.04247
9.536,-0.03132
9.54,-0.05587
9.544,-0.04913
9.548,-0.03674
9.552,-0.02344
9.556,-0.03509
9.56,-0.04081
9.564,-0.04907
9.568,-0.02802
9.572,-0.02835
9.576,-0.03438
9.58,-0.04765
9.584,-0.0132
9.588,-0.05337
9.592,-0.01149
9.596,-0.04978
9.6,-0.04133
9.604,-0.03892
9.608,-0.04054
9.612,-0.03766
9.616,-0.06493
9.62,-0.04348
9.624,-0.03026
9.628,-0.03222
9.632,-0.01781
9.636,-0.02108
9.64,-0.03345
9.644,-0.01967
9.648,-0.04859
9.652,-0.03887
9.656,-0.03327
9.66,-0.04264
9.664,-0.02908
9.668,-0.0408
9.672,-0.0319
9.676,-0.03692
9.68,-0.02604
9.684,-0.02449
9.688,-0.03324
9.692,-0.00412
9.696,-0.01071
9.7,-0.03387
9.704,-0.0245
9.708,-0.00886
9.712,-0.0187
9.716,-0.02399
9.72,-0.01327
9.724,-0.02674
9.728,-0.02562
9.732,-0.0191
9.736,-0.02815
9.74,-0.03409
9.744,-0.01639
9.748,-0.00747
9.752,-0.01429
9.756,-0.00039
9.76,-0.0121
9.764,-0.01417
9.768,-0.038
9.772,-0.00512
9.776,-0.00808
9.78,-0.04224
9.784,-0.05664
9.788,0.00735
9.792,-0.02676
9.796,-0.02794
9.8,-0.04153
9.804,-0.02547
9.808,-0.01804
9.812,-0.03801
9.816,-0.03135
9.82,-0.00603
9.824,-0.01281
9.828,-0.02581
9.832,-0.0349
9.836,-0.01726
9.84,-0.01592
9.844,-0.02694
9.848,-0.02622
9.852,-0.02837
9.856,0.00243
9.86,-0.0285
9.864,-0.00232
9.868,-0.01071
9.872,-0.00224
9.876,-0.01542
9.88,0.02324
9.884,-0.00606
9.888,-0.00326
9.892,-0.02031
9.896,-0.03122
9.9,-0.00172
9.904,0.00862
9.908,-0.02024
9.912,0.0113
9.916,-0.00972
9.92,0.02129
9.924,0.00738
9.928,3e-05
9.932,-0.01427
9.936,-0.01185
9.94,-0.00366
9.944,-0.00773
9.948,0.01552
9.952,-0.02091
9.956,0.0021
9.96,0.00326
9.964,-0.00101
9.968,0.0157
9.972,0.00802
9.976,0.00214
9.98,-0.03124
9.984,-0.00459
9.988,-0.00885
9.992,-0.01111
9.996,0.00075
