time_s,ecg_mv
5.988,-0.082
5.992,-0.03601
5.996,-0.03615
6.0,-0.02178
6.004,-0.02476
6.008,-0.0411
6.012,-0.0558
6.016,-0.01509
6.02,-0.0444
6.024,-0.0376
6.028,-0.06961
6.032,-0.03579
6.036,-0.01642
6.04,-0.04752
6.044,-0.06577
6.048,-0.05724
6.052,-0.05432
6.056,-0.04234
6.06,-0.03672
6.064,-0.04906
6.068,-0.05402
6.072,-0.03792
6.076,-0.04188
6.08,-0.02818
6.084,-0.05144
6.088,-0.03192
6.092,-0.05792
6.096,-0.05545
6.1,-0.04523
6.104,-0.01182
6.108,-0.04246
6.112,-0.04682
6.116,-0.03752
6.12,-0.05599
6.124,-0.03009
6.128,-0.02124
6.132,-0.03724
6.136,-0.03374
6.14,-0.03228
6.144,-0.04905
6.148,-0.03656
6.152,-0.0277
6.156,-0.02818
6.16,-0.06413
6.164,-0.05321
6.168,-0.02299
6.172,-0.04274
6.176,-0.02534
6.18,-0.03146
6.184,-0.05046
6.188,-0.0229
6.192,-0.0069
6.196,-0.00017
6.2,0.01358
6.204,0.01561
6.208,0.01724
6.212,0.04491
6.216,0.05838
6.22,0.03331
6.224,0.04333
6.228,0.03465
6.232,0.03945
6.236,0.03714
6.24,0.01063
6.244,-0.00542
6.248,0.00608
6.252,-0.02412
6.256,-0.00841
6.26,-0.04301
6.264,-0.03814
6.268,-0.03998
6.272,-0.02199
6.276,-0.01464
6.28,-0.02658
6.284,-0.04465
6.288,-0.00461
6.292,-0.0532
6.296,-0.02216
6.3,-0.04446
6.304,-0.02995
6.308,-0.02061
6.312,-0.032
6.316,-0.03721
6.32,-0.02401
6.324,-0.02274
6.328,-0.02537
6.332,-0.01197
6.336,-0.03147
6.34,-0.03104
6.344,-0.05697
6.348,-0.05208
6.352,-0.07657
6.356,-0.11591
6.36,-0.11428
6.364,0.00554
6.368,0.22034
6.372,0.54327
6.376,0.90456
6.38,1.13141
6.384,1.06385
6.388,0.72138
6.392,0.33346
6.396,0.00531
6.4,-0.19629
6.404,-0.25283
6.408,-0.23685
6.412,-0.17188
6.416,-0.13203
6.42,-0.08332
6.424,-0.0328
6.428,-0.04026
6.432,-0.01852
6.436,-0.01298
6.44,-0.00926
6.444,-0.00602
6.448,-0.02274
6.452,-0.01919
6.456,-0.03188
6.46,0.00309
6.464,-0.00882
6.468,0.00391
6.472,-0.01046
6.476,-0.01197
6.48,-0.00326
6.484,0.00759
6.488,0.02091
6.492,0.04106
6.496,0.05809
6.5,0.08205
6.504,0.07903
6.508,0.11888
6.512,0.13766
6.516,0.17124
6.52,0.16623
6.524,0.18979
6.528,0.21302
6.532,0.25398
6.536,0.23764
6.54,0.29368
6.544,0.29327
6.548,0.26316
6.552,0.2916
6.556,0.27897
6.56,0.28392
6.564,0.25268
6.568,0.28481
6.572,0.22885
6.576,0.21109
6.58,0.18575
6.584,0.16721
6.588,0.1574
6.592,0.13063
6.596,0.12312
6.6,0.10941
6.604,0.07118
6.608,0.04775
6.612,0.05078
6.616,0.02523
6.62,0.00771
6.624,0.01091
6.628,0.02673
6.632,0.0059
6.636,0.01911
6.64,-0.00028
6.644,0.00783
6.648,-0.01296
6.652,-0.00155
6.656,-0.01395
6.66,0.01133
6.664,0.00555
6.668,0.0245
6.672,0.00302
6.676,-0.01089
6.68,-0.01951
6.684,0.01304
6.688,-0.0015
6.692,0.02381
6.696,0.02608
6.7,0.01339
6.704,-0.00606
6.708,0.02193
6.712,0.01551
6.716,-0.02442
6.72,-0.00551
6.724,-0.00443
6.728,-0.00803
6.732,0.02609
6.736,-0.00734
6.74,0.00471
6.744,0.0191
6.748,0.00367
6.752,0.0158
6.756,0.01072
6.76,-0.00335
6.764,0.01081
6.768,-0.00414
6.772,0.00185
6.776,0.01528
6.78,0.01131
6.784,0.00262
6.788,0.03075
6.792,0.03317
6.796,0.0169
6.8,-0.01456
6.804,0.00571
6.808,0.01595
6.812,1e-05
6.816,0.01867
6.82,0.02046
6.824,0.01593
6.828,0.00268
6.832,0.01725
6.836,0.01991
6.84,0.01803
6.844,0.00213
6.848,0.01712
6.852,0.00987
6.856,0.00863
6.86,0.05549
6.864,0.0218
6.868,0.01073
6.872,-0.00026
6.876,0.03111
6.88,0.01457
6.884,0.02083
6.888,0.0367
6.892,0.02445
6.896,0.0133
6.9,0.03243
6.904,0.02673
6.908,0.02981
6.912,0.02626
6.916,0.02135
6.92,0.05414
6.924,0.04829
6.928,0.0518
6.932,0.03635
6.936,0.09274
6.94,0.08934
6.944,0.09129
6.948,0.0982
6.952,0.10959
6.956,0.0887
6.96,0.15132
6.964,0.10988
6.968,0.10022
6.972,0.1255
6.976,0.06258
6.98,0.07388
6.984,0.04258
6.988,0.04229
6.992,0.04134
6.996,0.03596
7.0,0.04799
7.004,0.04992
7.008,0.03356
7.012,0.05009
7.016,0.05021
7.02,0.02872
7.024,0.02626
7.028,0.02565
7.032,0.04263
7.036,0.04858
7.04,0.02963
7.044,0.03597
7.048,0.03552
7.052,0.02826
7.056,0.02463
7.06,0.04609
7.064,0.02472
7.068,0.0312
7.072,0.00693
7.076,0.03194
7.08,0.01564
7.084,-0.02158
7.088,-0.04677
7.092,-0.05193
7.096,0.00697
7.1,0.12337
7.104,0.40192
7.108,0.77874
7.112,1.10107
7.116,1.20244
7.12,1.02804
7.124,0.64749
7.128,0.21453
7.132,-0.02407
7.136,-0.16319
7.14,-0.20405
7.144,-0.17101
7.148,-0.10961
7.152,-0.05951
7.156,0.02123
7.16,0.02673
7.164,0.01617
7.168,0.07383
7.172,0.03306
7.176,0.02864
7.18,0.02723
7.184,0.03084
7.188,0.04843
7.192,0.0671
7.196,0.03681
7.2,0.05476
7.204,0.08127
7.208,0.06835
7.212,0.05576
7.216,0.06841
7.22,0.08731
7.224,0.10948
7.228,0.10826
7.232,0.12174
7.236,0.13228
7.24,0.13174
7.244,0.15825
7.248,0.2021
7.252,0.23489
7.256,0.22596
7.26,0.28817
7.264,0.29494
7.268,0.29773
7.272,0.30318
7.276,0.32561
7.28,0.3679
7.284,0.34465
7.288,0.35984
7.292,0.34704
7.296,0.32096
7.3,0.30608
7.304,0.31558
7.308,0.265
7.312,0.26757
7.316,0.22631
7.32,0.20948
7.324,0.21374
7.328,0.17234
7.332,0.16667
7.336,0.12288
7.34,0.13001
7.344,0.08807
7.348,0.10079
7.352,0.08846
7.356,0.08118
7.36,0.0715
7.364,0.04303
7.368,0.06548
7.372,0.04875
7.376,0.04003
7.38,0.04174
7.384,0.04941
7.388,0.04246
7.392,0.05064
7.396,0.04924
7.4,0.0581
7.404,0.04368
7.408,0.04063
7.412,0.03595
7.416,0.06302
7.42,0.04859
7.424,0.04251
7.428,0.05885
7.432,0.07
7.436,0.0497
7.44,0.06514
7.444,0.04316
7.448,0.05976
7.452,0.04705
7.456,0.04233
7.46,0.05001
7.464,0.06926
7.468,0.06049
7.472,0.05688
7.476,0.07062
7.48,0.05822
7.484,0.04482
7.488,0.03704
7.492,0.0592
7.496,0.06864
7.5,0.05478
7.504,0.07348
7.508,0.03768
7.512,0.06546
7.516,0.04044
7.52,0.03873
7.524,0.03777
7.528,0.06715
7.532,0.05125
7.536,0.0435
7.54,0.03097
7.544,0.04986
7.548,0.05211
7.552,0.05618
7.556,0.05339
7.56,0.0586
7.564,0.05013
7.568,0.07706
7.572,0.04616
7.576,0.06401
7.58,0.04965
7.584,0.05159
7.588,0.0611
7.592,0.05006
7.596,0.04642
7.6,0.04569
7.604,0.0635
7.608,0.07358
7.612,0.09118
7.616,0.10052
7.62,0.08155
7.624,0.0825
7.628,0.10429
7.632,0.10582
7.636,0.10403
7.64,0.12641
7.644,0.12953
7.648,0.13458
7.652,0.12315
7.656,0.12513
7.66,0.12232
7.664,0.10202
7.668,0.09137
7.672,0.10164
7.676,0.08329
7.68,0.0979
7.684,0.05798
7.688,0.05521
7.692,0.05381
7.696,0.04799
7.7,0.03964
7.704,0.04256
7.708,0.04734
7.712,0.06968
7.716,0.04888
7.72,0.04961
7.724,0.048
7.728,0.04986
7.732,0.03806
7.736,0.03391
7.74,0.04689
7.744,0.03258
7.748,0.03429
7.752,0.04275
7.756,0.05393
7.76,0.06206
7.764,0.03971
7.768,0.05217
7.772,0.01533
7.776,-0.01632
7.78,-0.05837
7.784,-0.02712
7.788,0.04926
7.792,0.24402
7.796,0.54194
7.8,0.91902
7.804,1.18105
7.808,1.17575
7.812,0.90395
7.816,0.49717
7.82,0.12845
7.824,-0.0942
7.828,-0.18948
7.832,-0.19023
7.836,-0.13865
7.84,-0.07452
7.844,-0.02717
7.848,0.01189
7.852,0.02582
7.856,0.04769
7.86,0.06565
7.864,0.03931
7.868,0.03411
7.872,0.0224
7.876,0.0619
7.88,0.06777
7.884,0.04537
7.888,0.05281
7.892,0.06425
7.896,0.07125
7.9,0.04215
7.904,0.04924
7.908,0.07621
7.912,0.07155
7.916,0.07768
7.92,0.09478
7.924,0.13468
7.928,0.12955
7.932,0.1414
7.936,0.16604
7.94,0.181
7.944,0.20297
7.948,0.25809
7.952,0.26127
7.956,0.26668
7.96,0.31614
7.964,0.30875
7.968,0.31059
7.972,0.35264
7.976,0.33917
7.98,0.33193
7.984,0.33454
7.988,0.30954
7.992,0.2856
7.996,0.29207
8.0,0.25768
8.004,0.24635
8.008,0.19711
8.012,0.2016
8.016,0.1617
8.02,0.14055
8.024,0.12261
8.028,0.10585
8.032,0.10909
8.036,0.08237
8.04,0.07045
8.044,0.05988
8.048,0.03659
8.052,0.05703
8.056,0.04777
8.06,0.05403
8.064,0.03126
8.068,0.04669
8.072,0.02677
8.076,0.04081
8.08,0.02433
8.084,0.02974
8.088,-0.01024
8.092,0.00987
8.096,0.02558
8.1,0.01994
8.104,0.00551
8.108,0.01503
8.112,0.01617
8.116,0.01724
8.12,0.01626
8.124,0.01971
8.128,0.02134
8.132,0.01482
8.136,0.01121
8.14,0.01163
8.144,0.01361
8.148,0.01173
8.152,0.01771
8.156,0.0163
8.16,0.03972
8.164,0.02594
8.168,0.00578
8.172,0.03725
8.176,-0.00921
8.18,-0.00033
8.184,0.01756
8.188,-0.00423
8.192,0.01294
8.196,-0.00416
8.2,0.02926
8.204,0.02724
8.208,0.01348
8.212,-0.00834
8.216,0.02719
8.22,0.00973
8.224,0.003
8.228,0.00178
8.232,0.00706
8.236,0.02084
8.24,0.00545
8.244,0.00825
8.248,-0.00342
8.252,-0.00856
8.256,0.00724
8.26,0.02871
8.264,0.01849
8.268,0.02172
8.272,0.01972
8.276,-0.00522
8.28,0.01264
8.284,0.00636
8.288,0.02167
8.292,0.02324
8.296,0.0016
8.3,0.00438
8.304,0.01167
8.308,-0.00157
8.312,0.02245
8.316,0.01344
8.32,0.01114
8.324,0.01075
8.328,0.01787
8.332,0.02237
8.336,0.00825
8.34,-0.00782
8.344,0.01956
8.348,-0.00354
8.352,0.00871
8.356,-0.00801
8.36,0.01341
8.364,-0.00226
8.368,0.02958
8.372,0.04355
8.376,0.05769
8.38,0.05981
8.384,0.07361
8.388,0.09986
8.392,0.05928
8.396,0.07168
8.4,0.06222
8.404,0.0957
8.408,0.06291
8.412,0.06917
8.416,0.05322
8.42,0.02758
8.424,0.05985
8.428,0.02496
8.432,0.02493
8.436,0.01548
8.44,-0.00102
8.444,-0.0187
8.448,0.00693
8.452,-0.00073
8.456,-0.02923
8.46,-0.00988
8.464,-0.01002
8.468,-0.01371
8.472,-0.0124
8.476,-0.02538
8.48,-0.00717
8.484,-0.02301
8.488,-0.01885
8.492,-0.02244
8.496,-0.03095
8.5,-0.02377
8.504,-0.01919
8.508,-0.0089
8.512,-0.02112
8.516,-0.0179
8.52,-0.02463
8.524,-0.0438
8.528,-0.07379
8.532,-0.11439
8.536,-0.09487
8.54,-0.00718
8.544,0.15027
8.548,0.47216
8.552,0.8346
8.556,1.13892
8.56,1.11804
8.564,0.8301
8.568,0.41147
8.572,0.07816
8.576,-0.16026
8.58,-0.24987
8.584,-0.27579
8.588,-0.21252
8.592,-0.13189
8.596,-0.10494
8.6,-0.06033
8.604,-0.05444
8.608,-0.0402
8.612,-0.00593
8.616,-0.03548
8.62,-0.01591
8.624,-0.02045
8.628,-0.01262
8.632,-0.00691
8.636,-0.00882
8.64,-0.00599
8.644,-0.02311
8.648,-0.00877
8.652,0.00142
8.656,-0.01224
8.66,0.02085
8.664,0.02078
8.668,0.03495
8.672,0.02602
8.676,0.03631
8.68,0.06319
8.684,0.09127
8.688,0.10026
8.692,0.12563
8.696,0.14335
8.7,0.16749
8.704,0.20478
8.708,0.20646
8.712,0.24452
8.716,0.2627
8.72,0.25227
8.724,0.27332
8.728,0.25948
8.732,0.25606
8.736,0.2635
8.74,0.24931
8.744,0.24203
8.748,0.20722
8.752,0.20579
8.756,0.17839
8.76,0.15208
8.764,0.12861
8.768,0.08239
8.772,0.07751
8.776,0.04188
8.78,0.04558
8.784,0.04125
8.788,0.00037
8.792,-0.01733
8.796,0.00336
8.8,-0.01836
8.804,-0.01674
8.808,-0.01957
8.812,-0.03521
8.816,-0.04232
8.82,-0.0177
8.824,-0.04093
8.828,-0.04584
8.832,-0.04781
8.836,-0.04257
8.84,-0.07455
8.844,-0.04711
8.848,-0.03464
8.852,-0.03958
8.856,-0.02986
8.86,-0.05708
8.864,-0.05564
8.868,-0.03704
8.872,-0.04544
8.876,-0.04983
8.88,-0.04595
8.884,-0.06262
8.888,-0.03601
8.892,-0.04547
8.896,-0.04401
8.9,-0.0446
8.904,-0.05426
8.908,-0.03805
8.912,-0.05345
8.916,-0.03965
8.92,-0.04967
8.924,-0.03691
8.928,-0.051
8.932,-0.04835
8.936,-0.04834
8.94,-0.05118
8.944,-0.05562
8.948,-0.03401
8.952,-0.03578
8.956,-0.05364
8.96,-0.0654
8.964,-0.03321
8.968,-0.06413
8.972,-0.03828
8.976,-0.05661
8.98,-0.05977
8.984,-0.05023
8.988,-0.04384
8.992,-0.03994
8.996,-0.04661
9.0,-0.02754
9.004,-0.04239
9.008,-0.04405
9.012,-0.057
9.016,-0.0383
9.02,-0.06604
9.024,-0.03467
9.028,-0.04619
9.032,-0.03405
9.036,-0.03853
9.04,-0.0532
9.044,-0.05073
9.048,-0.03143
9.052,-0.02529
9.056,-0.03644
9.06,-0.02872
9.064,-0.01781
9.068,-0.00219
9.072,-0.01335
9.076,0.02395
9.08,0.02786
9.084,0.02939
9.088,0.02639
9.092,0.02123
9.096,0.04812
9.1,0.01233
9.104,0.0158
9.108,-0.00307
9.112,-0.00381
9.116,-0.01175
9.12,-0.01489
9.124,-0.00565
9.128,-0.0353
9.132,-0.02229
9.136,-0.03504
9.14,-0.02996
9.144,-0.0661
9.148,-0.04678
9.152,-0.03223
9.156,-0.07539
9.16,-0.04737
9.164,-0.04181
9.168,-0.04926
9.172,-0.04513
9.176,-0.05252
9.18,-0.05248
9.184,-0.0479
9.188,-0.0529
9.192,-0.04792
9.196,-0.05876
9.2,-0.0657
9.204,-0.04694
9.208,-0.05025
9.212,-0.03774
9.216,-0.07255
9.22,-0.09183
9.224,-0.1233
9.228,-0.14412
9.232,-0.1078
9.236,0.0209
9.24,0.2428
9.244,0.58704
9.248,0.92178
9.252,1.13227
9.256,1.01351
9.26,0.66535
9.264,0.24627
9.268,-0.0603
9.272,-0.2259
9.276,-0.27817
9.28,-0.27326
9.284,-0.22644
9.288,-0.17593
9.292,-0.0878
9.296,-0.08503
9.3,-0.0554
9.304,-0.05115
9.308,-0.02397
9.312,-0.06289
9.316,-0.04209
9.32,-0.02868
9.324,-0.05859
9.328,-0.0307
9.332,-0.04186
9.336,-0.05225
9.34,-0.04317
9.344,-0.02201
9.348,-0.0435
9.352,-0.02018
9.356,-0.02057
9.36,-0.01416
9.364,0.01518
9.368,0.01059
9.372,0.04023
9.376,0.04765
9.38,0.07324
9.384,0.08828
9.388,0.11239
9.392,0.15693
9.396,0.16048
9.4,0.1771
9.404,0.20535
9.408,0.21829
9.412,0.23237
9.416,0.23683
9.42,0.26521
9.424,0.24466
9.428,0.24394
9.432,0.23634
9.436,0.22437
9.44,0.21004
9.444,0.19955
9.448,0.18107
9.452,0.15028
9.456,0.13699
9.46,0.12319
9.464,0.09383
9.468,0.04175
9.472,0.04556
9.476,0.03484
9.48,0.01326
9.484,0.00778
9.488,0.0007
9.492,-0.00794
9.496,-0.00882
9.5,0.00256
9.504,-0.03062
9.508,-0.02536
9.512,-0.04034
9.516,-0.03061
9.52,-0.03716
9.524,-0.02568
9.528,-0.07045
9.532,-0.01477
9.536,-0.04302
9.54,-0.0614
9.544,-0.03822
9.548,-0.0313
9.552,-0.02493
9.556,-0.0386
9.56,-0.03488
9.564,-0.03215
9.568,-0.03158
9.572,-0.01825
9.576,-0.0284
9.58,-0.02834
9.584,-0.05263
9.588,-0.04911
9.592,-0.02986
9.596,-0.00654
9.6,-0.04776
9.604,-0.04583
9.608,-0.02207
9.612,-0.02193
9.616,-0.03649
9.62,-0.04465
9.624,-0.03533
9.628,-0.01972
9.632,-0.02997
9.636,-0.02796
9.64,-0.03647
9.644,-0.03395
9.648,-0.02415
9.652,-0.03239
9.656,-0.01521
9.66,-0.028
9.664,-0.03867
9.668,-0.03157
9.672,-0.02368
9.676,-0.01664
9.68,-0.01575
9.684,-0.04627
9.688,-0.03257
9.692,-0.02068
9.696,-0.03312
9.7,-0.03395
9.704,-0.02715
9.708,-0.0188
9.712,-0.03293
9.716,-0.03862
9.72,-0.02069
9.724,-0.03036
9.728,-0.01371
9.732,-0.02657
9.736,-0.03209
9.74,-0.01284
9.744,-0.0021
9.748,-0.02994
9.752,-0.01582
9.756,-0.03197
9.76,-0.02508
9.764,-0.00782
9.768,-0.03089
9.772,-0.03011
9.776,-0.00287
9.78,-0.0298
9.784,-0.02277
9.788,-0.02608
9.792,-0.03072
9.796,-0.0278
9.8,-0.02476
9.804,-0.01687
9.808,-0.03653
9.812,-0.00895
9.816,-0.01915
9.82,-0.00043
9.824,-0.03482
9.828,-0.01598
9.832,-0.0185
9.836,-0.00971
9.84,-0.02118
9.844,-0.02667
9.848,-0.0219
9.852,-0.02588
9.856,-0.03155
9.86,-0.00706
9.864,-0.00316
9.868,-0.02314
9.872,0.01048
9.876,-0.01265
9.88,-0.01021
9.884,-0.00391
9.888,-0.01029
9.892,0.00697
9.896,-0.01687
9.9,0.00526
9.904,-0.02
9.908,-0.02099
9.912,-0.00621
9.916,0.00981
9.92,0.01515
9.924,-0.02776
9.928,-0.00333
9.932,-0.00701
9.936,0.01254
9.94,-0.00374
9.944,0.00257
9.948,-0.00841
9.952,0.00329
9.956,-0.0076
9.96,0.00827
9.964,0.004
9.968,-0.01354
9.972,-0.02216
9.976,0.00807
9.98,-0.01645
9.984,-0.00876
9.988,0.01192
9.992,-0.00892
9.996,0.01967
