time_s,ecg_mv
5.976,-0.05459
5.98,-0.0348
5.984,-0.05322
5.988,-0.05086
5.992,-0.04658
5.996,-0.05445
6.0,-0.04847
6.004,-0.06108
6.008,-0.06074
6.012,-0.03183
6.016,-0.04358
6.02,-0.04654
6.024,-0.06173
6.028,-0.05079
6.032,-0.04699
6.036,-0.0461
6.04,-0.05091
6.044,-0.03579
6.048,-0.06799
6.052,-0.03852
6.056,-0.06789
6.06,-0.05021
6.064,-0.04469
6.068,-0.03635
6.072,-0.04496
6.076,-0.04623
6.08,-0.0496
6.084,-0.05466
6.088,-0.04763
6.092,-0.02831
6.096,-0.05101
6.1,-0.05666
6.104,-0.01736
6.108,-0.04089
6.112,-0.0498
6.116,-0.061
6.12,-0.03165
6.124,-0.0454
6.128,-0.03936
6.132,-0.02819
6.136,-0.05629
6.14,-0.02985
6.144,-0.04752
6.148,-0.03578
6.152,-0.04188
6.156,-0.03871
6.16,-0.04023
6.164,-0.04787
6.168,-0.02549
6.172,-0.06334
6.176,-0.06825
6.18,-0.0363
6.184,-0.02228
6.188,-0.03755
6.192,-0.03487
6.196,-0.03637
6.2,-0.03715
6.204,-0.02906
6.208,-0.03696
6.212,-0.01937
6.216,-0.02939
6.22,-0.01877
6.224,-0.01537
6.228,0.00102
6.232,0.0138
6.236,9e-05
6.24,0.00117
6.244,0.02509
6.248,0.03347
6.252,0.01346
6.256,0.03981
6.26,0.02706
6.264,0.04425
6.268,0.03999
6.272,0.02869
6.276,0.02312
6.28,0.01731
6.284,0.01081
6.288,0.00747
6.292,-0.00105
6.296,-0.01452
6.3,-0.00757
6.304,-0.02604
6.308,-0.04138
6.312,-0.02318
6.316,-0.03445
6.32,-0.04149
6.324,-0.01713
6.328,-0.05016
6.332,-0.0641
6.336,-0.0064
6.34,-0.02733
6.344,-0.03516
6.348,-0.025
6.352,-0.03014
6.356,-0.01356
6.36,-0.03163
6.364,-0.03337
6.368,-0.0229
6.372,-0.02018
6.376,-0.03039
6.38,-0.04964
6.384,-0.0739
6.388,-0.08041
6.392,-0.11045
6.396,-0.11324
6.4,-0.04224
6.404,0.14134
6.408,0.44294
6.412,0.82172
6.416,1.0866
6.42,1.1457
6.424,0.8711
6.428,0.46803
6.432,0.09039
6.436,-0.13482
6.44,-0.26393
6.444,-0.24134
6.448,-0.20509
6.452,-0.14174
6.456,-0.06117
6.46,-0.05138
6.464,-0.0156
6.468,-0.02258
6.472,-0.03832
6.476,-0.02599
6.48,-0.01078
6.484,-0.01754
6.488,-0.02365
6.492,-0.02978
6.496,-0.023
6.5,-0.01235
6.504,-0.0077
6.508,0.01783
6.512,-0.02419
6.516,-0.00041
6.52,0.01487
6.524,0.03346
6.528,0.03588
6.532,0.04575
6.536,0.06957
6.54,0.08207
6.544,0.11318
6.548,0.14093
6.552,0.16269
6.556,0.17988
6.56,0.17426
6.564,0.21753
6.568,0.23494
6.572,0.27526
6.576,0.27386
6.58,0.26982
6.584,0.29944
6.588,0.28525
6.592,0.27554
6.596,0.272
6.6,0.28451
6.604,0.24909
6.608,0.24437
6.612,0.23419
6.616,0.18723
6.62,0.17456
6.624,0.16804
6.628,0.12364
6.632,0.10851
6.636,0.06599
6.64,0.07104
6.644,0.06235
6.648,0.04453
6.652,0.03866
6.656,0.03984
6.66,-0.00172
6.664,0.01338
6.668,0.01245
6.672,0.02381
6.676,0.00093
6.68,0.01076
6.684,-0.00086
6.688,-0.0115
6.692,0.01487
6.696,-0.00211
6.7,-0.01444
6.704,-0.02578
6.708,0.02999
6.712,0.00545
6.716,-0.00842
6.72,0.0098
6.724,0.01155
6.728,0.04177
6.732,-0.00462
6.736,-0.01265
6.74,0.00221
6.744,0.01728
6.748,0.01402
6.752,0.01007
6.756,0.01875
6.76,-0.00058
6.764,-0.00525
6.768,0.00583
6.772,0.00281
6.776,0.01039
6.78,0.01065
6.784,0.0029
6.788,0.01374
6.792,0.02154
6.796,-0.01798
6.8,0.01408
6.804,-0.02486
6.808,0.02401
6.812,0.02696
6.816,0.01795
6.82,0.02183
6.824,0.01376
6.828,0.01305
6.832,0.03816
6.836,0.00363
6.84,0.01783
6.844,0.00626
6.848,0.0032
6.852,0.00742
6.856,0.00184
6.86,0.01304
6.864,0.03054
6.868,0.02717
6.872,0.03344
6.876,0.01159
6.88,0.01233
6.884,0.02634
6.888,0.02316
6.892,0.05227
6.896,0.01656
6.9,0.00619
6.904,0.00769
6.908,0.01996
6.912,0.02244
6.916,0.03011
6.92,0.01985
6.924,0.01956
6.928,0.02756
6.932,0.01353
6.936,0.01478
6.94,0.01421
6.944,0.04193
6.948,0.02344
6.952,0.02512
6.956,0.01385
6.96,0.02946
6.964,0.04041
6.968,0.03086
6.972,0.00312
6.976,0.01849
6.98,0.03762
6.984,0.01329
6.988,0.03923
6.992,0.01488
6.996,0.02256
7.0,0.04328
7.004,0.04453
7.008,0.01501
7.012,0.03044
7.016,0.00185
7.02,0.00247
7.024,0.01188
7.028,0.00841
7.032,0.04011
7.036,0.04068
7.04,0.04315
7.044,0.03783
7.048,0.04096
7.052,0.01941
7.056,0.04233
7.06,0.03744
7.064,0.02658
7.068,0.03858
7.072,0.03358
7.076,0.03834
7.08,0.0551
7.084,0.03327
7.088,0.03372
7.092,0.03935
7.096,0.02045
7.1,0.02921
7.104,0.04863
7.108,0.01071
7.112,0.04807
7.116,0.03502
7.12,0.0313
7.124,0.04005
7.128,0.03512
7.132,0.04415
7.136,0.0522
7.14,0.05598
7.144,0.03686
7.148,0.03208
7.152,0.03554
7.156,0.04092
7.16,0.01966
7.164,0.06015
7.168,0.03809
7.172,0.05429
7.176,0.04323
7.18,0.05297
7.184,0.01069
7.188,0.04915
7.192,0.01814
7.196,0.03761
7.2,0.04634
7.204,0.03931
7.208,0.0502
7.212,0.03815
7.216,0.05163
7.22,0.03252
7.224,0.06916
7.228,0.04465
7.232,0.05462
7.236,0.0473
7.24,0.03997
7.244,0.05411
7.248,0.03069
7.252,0.05904
7.256,0.05953
7.26,0.04335
7.264,0.05313
7.268,0.04039
7.272,0.05397
7.276,0.03798
7.28,0.03213
7.284,0.01719
7.288,0.07554
7.292,0.03264
7.296,0.04785
7.3,0.04591
7.304,0.02003
7.308,0.02288
7.312,0.05127
7.316,0.04878
7.32,0.03849
7.324,0.02859
7.328,0.06602
7.332,0.07903
7.336,0.05889
7.34,0.04748
7.344,0.06654
7.348,0.07298
7.352,0.09119
7.356,0.09025
7.36,0.07272
7.364,0.09292
7.368,0.10035
7.372,0.10072
7.376,0.13772
7.38,0.12818
7.384,0.1239
7.388,0.13741
7.392,0.13232
7.396,0.13101
7.4,0.10789
7.404,0.11126
7.408,0.10265
7.412,0.09721
7.416,0.08697
7.42,0.05109
7.424,0.09222
7.428,0.06578
7.432,0.07244
7.436,0.0559
7.44,0.06288
7.444,0.05572
7.448,0.04687
7.452,0.04351
7.456,0.05961
7.46,0.05718
7.464,0.03983
7.468,0.04825
7.472,0.03802
7.476,0.06624
7.48,0.04633
7.484,0.06607
7.488,0.04432
7.492,0.04217
7.496,0.06316
7.5,0.07156
7.504,0.04755
7.508,0.03157
7.512,0.01824
7.516,0.02243
7.52,-0.02316
7.524,-0.05521
7.528,0.0329
7.532,0.20963
7.536,0.46185
7.54,0.84683
7.544,1.13552
7.548,1.21846
7.552,0.97653
7.556,0.57107
7.56,0.20962
7.564,-0.04477
7.568,-0.15496
7.572,-0.18536
7.576,-0.14499
7.58,-0.06868
7.584,-0.0164
7.588,-0.00985
7.592,0.0343
7.596,0.03592
7.6,0.0351
7.604,0.0356
7.608,0.05391
7.612,0.04937
7.616,0.03202
7.62,0.03676
7.624,0.0581
7.628,0.05712
7.632,0.05662
7.636,0.05952
7.64,0.04697
7.644,0.06978
7.648,0.07782
7.652,0.08984
7.656,0.09735
7.66,0.10334
7.664,0.14807
7.668,0.14728
7.672,0.17656
7.676,0.17087
7.68,0.18336
7.684,0.23017
7.688,0.24121
7.692,0.2444
7.696,0.28592
7.7,0.30063
7.704,0.31302
7.708,0.35028
7.712,0.33084
7.716,0.35175
7.72,0.34024
7.724,0.35448
7.728,0.34601
7.732,0.32642
7.736,0.3114
7.74,0.28673
7.744,0.24842
7.748,0.22619
7.752,0.19745
7.756,0.19657
7.76,0.17376
7.764,0.1557
7.768,0.14118
7.772,0.12646
7.776,0.10007
7.78,0.07687
7.784,0.08593
7.788,0.09038
7.792,0.07207
7.796,0.02597
7.8,0.05768
7.804,0.0403
7.808,0.03642
7.812,0.03079
7.816,0.04811
7.82,0.043
7.824,0.03525
7.828,0.02642
7.832,0.05867
7.836,0.01704
7.84,0.03555
7.844,0.03677
7.848,0.0129
7.852,0.04759
7.856,0.05002
7.86,0.02835
7.864,0.05347
7.868,0.05172
7.872,0.04124
7.876,0.06399
7.88,0.03172
7.884,0.05647
7.888,0.03492
7.892,0.04324
7.896,0.04349
7.9,0.04471
7.904,0.05459
7.908,0.03614
7.912,0.03591
7.916,0.03312
7.92,0.04268
7.924,0.03796
7.928,0.03642
7.932,0.02928
7.936,0.00402
7.94,0.01679
7.944,0.02188
7.948,0.02929
7.952,0.03605
7.956,0.01204
7.96,0.0059
7.964,0.01598
7.968,0.02418
7.972,0.02029
7.976,0.02527
7.98,0.03628
7.984,0.03906
7.988,0.03572
7.992,0.03855
7.996,0.02367
8.0,0.02393
8.004,0.03374
8.008,0.0179
8.012,0.02533
8.016,0.03364
8.02,0.00652
8.024,0.04863
8.028,0.03892
8.032,0.03914
8.036,0.02057
8.04,0.01027
8.044,0.03572
8.048,0.0338
8.052,-0.00311
8.056,0.03399
8.06,0.00155
8.064,0.02172
8.068,0.01958
8.072,0.02215
8.076,0.03936
8.08,0.01961
8.084,0.04668
8.088,0.01858
8.092,0.02534
8.096,0.03777
8.1,0.00802
8.104,0.0356
8.108,0.02763
8.112,0.02619
8.116,0.00363
8.12,0.02734
8.124,0.04067
8.128,0.00652
8.132,0.01364
8.136,0.019
8.14,0.0233
8.144,0.04305
8.148,0.01734
8.152,0.00652
8.156,0.01108
8.16,0.03139
8.164,0.01138
8.168,0.0246
8.172,-0.00324
8.176,0.00812
8.18,0.01916
8.184,0.01614
8.188,0.02154
8.192,0.01731
8.196,0.00543
8.2,0.00334
8.204,0.01252
8.208,0.01782
8.212,0.01338
8.216,0.00139
8.22,0.01174
8.224,0.0108
8.228,0.03496
8.232,-0.02942
8.236,0.01948
8.24,0.00589
8.244,0.00225
8.248,0.03457
8.252,0.02096
8.256,0.0046
8.26,-0.00959
8.264,-0.02126
8.268,0.01079
8.272,0.00681
8.276,0.01872
8.28,0.01297
8.284,0.02101
8.288,-0.0048
8.292,-0.00123
8.296,-0.00356
8.3,0.00354
8.304,-0.00067
8.308,-0.00211
8.312,0.01173
8.316,-0.01683
8.32,0.00651
8.324,-0.02814
8.328,0.00448
8.332,-0.00717
8.336,-0.01114
8.34,0.00092
8.344,-0.03369
8.348,-0.00803
8.352,-0.01013
8.356,-0.01282
8.36,0.00418
8.364,-0.00756
8.368,-0.00718
8.372,-0.01136
8.376,0.01009
8.38,-0.01816
8.384,-0.00838
8.388,0.00785
8.392,-0.00169
8.396,-0.0113
8.4,-0.01551
8.404,0.00442
8.408,-0.01554
8.412,-0.00104
8.416,-0.01354
8.42,-0.01137
8.424,-0.02865
8.428,-0.00881
8.432,-0.02431
8.436,-0.0224
8.44,-0.02198
8.444,-0.00358
8.448,0.01673
8.452,0.0062
8.456,-0.0063
8.46,-0.00801
8.464,0.0156
8.468,0.00042
8.472,-0.00475
8.476,-0.01693
8.48,-0.00904
8.484,-0.00015
8.488,-0.01209
8.492,-0.02408
8.496,-0.01435
8.5,0.01326
8.504,0.00945
8.508,0.02506
8.512,0.02396
8.516,0.05107
8.52,0.06174
8.524,0.04372
8.528,0.05842
8.532,0.05083
8.536,0.05697
8.54,0.07228
8.544,0.04002
8.548,0.06217
8.552,0.04597
8.556,0.03153
8.56,0.02699
8.564,0.0326
8.568,0.01293
8.572,0.00547
8.576,-0.01295
8.58,-0.0092
8.584,-0.00164
8.588,-0.01583
8.592,-0.0233
8.596,-0.03693
8.6,-0.0125
8.604,-0.02412
8.608,-0.01932
8.612,-0.02019
8.616,-0.01835
8.62,-0.02521
8.624,-0.0138
8.628,-0.02179
8.632,-0.02008
8.636,-0.04436
8.64,-0.02534
8.644,-0.01209
8.648,-0.03125
8.652,-0.04661
8.656,-0.04859
8.66,-0.045
8.664,-0.0786
8.668,-0.09134
8.672,-0.08808
8.676,-0.08938
8.68,0.04351
8.684,0.26977
8.688,0.66347
8.692,0.99039
8.696,1.17264
8.7,0.99068
8.704,0.64408
8.708,0.23447
8.712,-0.0371
8.716,-0.21434
8.72,-0.26799
8.724,-0.2328
8.728,-0.18672
8.732,-0.11855
8.736,-0.08655
8.74,-0.07846
8.744,-0.03121
8.748,-0.02684
8.752,-0.04785
8.756,-0.04642
8.76,-0.02811
8.764,-0.04239
8.768,-0.05554
8.772,-0.02532
8.776,-0.0318
8.78,-0.02007
8.784,-0.04604
8.788,-0.03755
8.792,-0.0124
8.796,-0.03591
8.8,-0.01508
8.804,-0.01021
8.808,0.01694
8.812,0.03556
8.816,0.06354
8.82,0.06937
8.824,0.08788
8.828,0.11293
8.832,0.10021
8.836,0.16516
8.84,0.17523
8.844,0.18627
8.848,0.19121
8.852,0.22013
8.856,0.22448
8.86,0.21759
8.864,0.24688
8.868,0.26716
8.872,0.26186
8.876,0.2224
8.88,0.21148
8.884,0.19122
8.888,0.19682
8.892,0.15377
8.896,0.151
8.9,0.141
8.904,0.13469
8.908,0.08644
8.912,0.04372
8.916,0.03592
8.92,0.02818
8.924,0.01236
8.928,0.00582
8.932,0.01125
8.936,-0.01194
8.94,-0.02305
8.944,-0.03061
8.948,-0.06094
8.952,-0.05095
8.956,-0.02994
8.96,-0.01153
8.964,-0.05328
8.968,-0.04786
8.972,-0.0536
8.976,-0.06108
8.98,-0.0365
8.984,-0.06005
8.988,-0.04295
8.992,-0.03335
8.996,-0.06607
9.0,-0.02774
9.004,-0.04682
9.008,-0.04374
9.012,-0.0532
9.016,-0.04593
9.02,-0.03815
9.024,-0.02529
9.028,-0.03283
9.032,-0.03555
9.036,-0.04359
9.04,-0.0506
9.044,-0.02043
9.048,-0.04818
9.052,-0.0401
9.056,-0.05055
9.06,-0.05775
9.064,-0.04809
9.068,-0.05439
9.072,-0.05361
9.076,-0.04531
9.08,-0.02563
9.084,-0.05537
9.088,-0.05224
9.092,-0.02985
9.096,-0.08979
9.1,-0.05385
9.104,-0.05212
9.108,-0.05598
9.112,-0.04861
9.116,-0.05272
9.12,-0.07908
9.124,-0.04248
9.128,-0.03179
9.132,-0.07069
9.136,-0.05206
9.14,-0.05075
9.144,-0.04899
9.148,-0.05696
9.152,-0.05994
9.156,-0.0343
9.16,-0.04554
9.164,-0.05599
9.168,-0.04861
9.172,-0.04444
9.176,-0.05648
9.18,-0.05053
9.184,-0.03478
9.188,-0.04141
9.192,-0.04193
9.196,-0.06156
9.2,-0.04355
9.204,-0.06417
9.208,-0.03605
9.212,-0.05537
9.216,-0.04199
9.22,-0.0586
9.224,-0.05969
9.228,-0.04255
9.232,-0.05095
9.236,-0.07829
9.24,-0.06157
9.244,-0.04154
9.248,-0.04981
9.252,-0.04508
9.256,-0.04395
9.26,-0.05656
9.264,-0.0621
9.268,-0.04567
9.272,-0.05223
9.276,-0.05708
9.28,-0.05499
9.284,-0.03757
9.288,-0.0453
9.292,-0.03195
9.296,-0.06169
9.3,-0.05199
9.304,-0.03517
9.308,-0.05275
9.312,-0.03393
9.316,-0.04476
9.32,-0.04004
9.324,-0.03636
9.328,-0.04448
9.332,-0.03901
9.336,-0.0408
9.34,-0.02074
9.344,-0.05116
9.348,-0.06879
9.352,-0.03054
9.356,-0.04387
9.36,-0.04106
9.364,-0.04461
9.368,-0.04361
9.372,-0.03001
9.376,-0.03784
9.38,-0.03375
9.384,-0.03201
9.388,-0.05112
9.392,-0.05484
9.396,-0.06078
9.4,-0.06408
9.404,-0.05495
9.408,-0.0544
9.412,-0.03407
9.416,-0.04435
9.42,-0.05307
9.424,-0.06379
9.428,-0.03734
9.432,-0.0265
9.436,-0.03283
9.44,-0.04955
9.444,-0.05742
9.448,-0.05404
9.452,-0.04004
9.456,-0.03658
9.46,-0.03013
9.464,-0.03766
9.468,-0.04916
9.472,-0.04585
9.476,-0.05842
9.48,-0.04138
9.484,-0.0334
9.488,-0.0487
9.492,-0.05373
9.496,-0.03669
9.5,-0.05783
9.504,-0.02219
9.508,-0.04134
9.512,-0.03404
9.516,-0.05183
9.52,-0.03016
9.524,-0.0227
9.528,-0.03367
9.532,-0.05538
9.536,-0.03579
9.54,-0.04691
9.544,-0.05713
9.548,-0.02988
9.552,-0.03766
9.556,-0.04828
9.56,-0.05847
9.564,-0.0178
9.568,-0.02442
9.572,-0.02545
9.576,-0.02507
9.58,-0.03153
9.584,-0.03655
9.588,-0.03128
9.592,-0.05577
9.596,-0.02001
9.6,-0.0271
9.604,-0.03352
9.608,-0.01454
9.612,-0.05824
9.616,-0.01821
9.62,-0.02556
9.624,-0.03082
9.628,-0.03591
9.632,-0.02116
9.636,-0.04187
9.64,-0.04033
9.644,-0.04706
9.648,-0.05558
9.652,-0.04189
9.656,-0.02287
9.66,-0.04446
9.664,-0.02603
9.668,-0.03486
9.672,-0.01671
9.676,-0.00729
9.68,-0.03255
9.684,-0.01705
9.688,-0.02832
9.692,-0.01489
9.696,-0.01937
9.7,-0.03277
9.704,-0.01322
9.708,-0.04072
9.712,-0.04508
9.716,-0.04467
9.72,-0.03733
9.724,-0.00029
9.728,-0.02106
9.732,-0.03181
9.736,-0.03138
9.74,-0.02051
9.744,-0.01426
9.748,-0.0193
9.752,-0.01632
9.756,-0.02691
9.76,-0.03086
9.764,-0.01838
9.768,-0.04082
9.772,-0.0308
9.776,-0.00466
9.78,-0.03981
9.784,-0.01669
9.788,-0.03857
9.792,-0.01232
9.796,-0.02172
9.8,-0.02851
9.804,-0.00917
9.808,-0.0167
9.812,-0.00999
9.816,-0.02311
9.82,-0.02068
9.824,-0.02233
9.828,-0.00894
9.832,-0.00138
9.836,-0.03275
9.84,-0.01466
9.844,-0.00082
9.848,-0.01547
9.852,0.01512
9.856,0.02785
9.86,-0.01222
9.864,-0.03089
9.868,-0.01757
9.872,-0.03057
9.876,-0.0095
9.88,-0.02471
9.884,-0.00836
9.888,-0.01315
9.892,-0.00194
9.896,-0.00945
9.9,0.0004
9.904,-0.01588
9.908,-0.00265
9.912,-0.00973
9.916,-0.00685
9.92,-0.00503
9.924,-0.004
9.928,-0.00789
9.932,-0.00496
9.936,-0.02281
9.94,-0.01165
9.944,-0.00751
9.948,-0.00252
9.952,0.00768
9.956,0.00884
9.96,0.00193
9.964,0.00503
9.968,0.01353
9.972,-0.00418
9.976,-0.00939
9.98,0.00333
9.984,0.00149
9.988,-0.00772
9.992,0.01224
9.996,-0.01984
