time_s,ecg_mv
5.976,-0.04612
5.98,-0.02745
5.984,-0.0502
5.988,-0.04441
5.992,-0.03145
5.996,-0.0436
6.0,-0.04794
6.004,-0.05735
6.008,-0.05923
6.012,-0.03516
6.016,-0.06018
6.02,-0.03606
6.024,-0.04806
6.028,-0.0392
6.032,-0.05034
6.036,-0.05535
6.04,-0.02466
6.044,-0.0514
6.048,-0.05189
6.052,-0.02684
6.056,-0.0124
6.06,-0.04852
6.064,-0.03721
6.068,-0.05454
6.072,-0.06225
6.076,-0.02351
6.08,-0.0465
6.084,-0.06247
6.088,-0.0365
6.092,-0.05007
6.096,-0.04934
6.1,-0.03971
6.104,-0.05849
6.108,-0.06044
6.112,-0.05679
6.116,-0.03247
6.12,-0.04023
6.124,-0.03378
6.128,-0.06402
6.132,-0.04412
6.136,-0.05859
6.14,-0.03944
6.144,-0.04826
6.148,-0.04693
6.152,-0.05212
6.156,-0.03335
6.16,-0.05148
6.164,-0.03923
6.168,-0.04609
6.172,-0.05438
6.176,-0.04374
6.18,-0.05312
6.184,-0.02372
6.188,-0.03571
6.192,-0.02295
6.196,-0.04174
6.2,-0.03306
6.204,-0.04031
6.208,-0.03655
6.212,-0.01837
6.216,-0.03668
6.22,-0.03598
6.224,-0.03744
6.228,-0.02194
6.232,-0.04534
6.236,-0.01992
6.24,-0.03016
6.244,-0.04087
6.248,-0.0449
6.252,-0.02571
6.256,-0.0523
6.26,-0.04918
6.264,-0.02695
6.268,-0.02115
6.272,-0.04437
6.276,-0.04248
6.28,-0.03125
6.284,-0.02566
6.288,-0.01788
6.292,-0.03945
6.296,-0.03698
6.3,-0.03165
6.304,-0.04005
6.308,-0.01172
6.312,-0.01484
6.316,-0.00723
6.32,0.00932
6.324,0.02593
6.328,0.01781
6.332,0.02554
6.336,0.04637
6.34,0.03298
6.344,0.05252
6.348,0.0563
6.352,0.05333
6.356,0.0574
6.36,0.028
6.364,0.0273
6.368,0.02954
6.372,0.00826
6.376,-0.00071
6.38,0.00092
6.384,-0.00894
6.388,-0.01365
6.392,-0.02024
6.396,-0.01363
6.4,-0.01868
6.404,-0.01928
6.408,-0.04358
6.412,-0.02219
6.416,-0.02396
6.42,-0.02008
6.424,-0.02872
6.428,-0.03744
6.432,-0.0077
6.436,0.00693
6.44,-0.03284
6.444,-0.00769
6.448,-0.0157
6.452,-0.03723
6.456,-0.01372
6.46,-0.03761
6.464,-0.0156
6.468,-0.00879
6.472,-0.05173
6.476,-0.0431
6.48,-0.06292
6.484,-0.10349
6.488,-0.07569
6.492,-0.01903
6.496,0.2147
6.5,0.52243
6.504,0.88725
6.508,1.12591
6.512,1.12292
6.516,0.82539
6.52,0.40476
6.524,0.05609
6.528,-0.14431
6.532,-0.23435
6.536,-0.24926
6.54,-0.20257
6.544,-0.15974
6.548,-0.08923
6.552,-0.0464
6.556,-0.01025
6.56,-0.01004
6.564,-0.02153
6.568,0.02055
6.572,-0.01766
6.576,-0.01212
6.58,0.00071
6.584,-0.01399
6.588,-0.02664
6.592,-0.01496
6.596,-0.02034
6.6,0.00702
6.604,0.02123
6.608,0.00437
6.612,0.02323
6.616,0.04992
6.62,0.0474
6.624,0.05873
6.628,0.09761
6.632,0.10191
6.636,0.11003
6.64,0.12522
6.644,0.15586
6.648,0.19156
6.652,0.17149
6.656,0.2308
6.66,0.23984
6.664,0.27134
6.668,0.27115
6.672,0.29501
6.676,0.28689
6.68,0.28576
6.684,0.28986
6.688,0.29255
6.692,0.28849
6.696,0.26701
6.7,0.2548
6.704,0.23907
6.708,0.20915
6.712,0.19508
6.716,0.16506
6.72,0.15896
6.724,0.12603
6.728,0.0969
6.732,0.08858
6.736,0.07224
6.74,0.05908
6.744,0.06574
6.748,0.02106
6.752,0.03861
6.756,0.01227
6.76,0.02842
6.764,0.0177
6.768,0.02572
6.772,0.01735
6.776,0.00339
6.78,0.01443
6.784,0.01454
6.788,0.01433
6.792,0.01946
6.796,0.00942
6.8,0.02825
6.804,0.02082
6.808,0.01212
6.812,0.01197
6.816,0.01409
6.82,0.00616
6.824,0.01825
6.828,0.00504
6.832,0.02444
6.836,0.0123
6.84,0.01176
6.844,0.02412
6.848,0.02558
6.852,0.04045
6.856,0.01783
6.86,0.00687
6.864,0.01328
6.868,0.02637
6.872,0.00853
6.876,0.01358
6.88,0.00079
6.884,0.02942
6.888,0.02511
6.892,0.01154
6.896,0.01436
6.9,0.02791
6.904,0.01845
6.908,0.01521
6.912,0.01203
6.916,0.04718
6.92,0.02483
6.924,0.00483
6.928,0.02599
6.932,0.03325
6.936,0.01817
6.94,0.00561
6.944,0.03319
6.948,0.02905
6.952,0.03008
6.956,0.0299
6.96,0.02186
6.964,0.03347
6.968,0.02806
6.972,0.04083
6.976,0.01681
6.98,0.02108
6.984,0.03776
6.988,0.03384
6.992,0.03596
6.996,0.0171
7.0,0.03093
7.004,0.03488
7.008,0.01766
7.012,0.02562
7.016,0.03356
7.02,0.05013
7.024,0.03442
7.028,0.03553
7.032,0.06226
7.036,0.05775
7.04,0.04094
7.044,0.02583
7.048,0.02443
7.052,0.03871
7.056,0.03242
7.06,0.02947
7.064,0.03045
7.068,0.04919
7.072,0.05021
7.076,0.02289
7.08,0.02457
7.084,0.04573
7.088,0.04512
7.092,0.04044
7.096,0.02484
7.1,0.05572
7.104,0.03895
7.108,0.05603
7.112,0.0468
7.116,0.0186
7.12,0.03246
7.124,0.0348
7.128,0.03254
7.132,0.03698
7.136,0.03666
7.14,0.04625
7.144,0.05139
7.148,0.03674
7.152,0.0357
7.156,0.05942
7.16,0.02747
7.164,0.01894
7.168,0.05384
7.172,0.05366
7.176,0.04017
7.18,0.04443
7.184,0.03741
7.188,0.01844
7.192,0.02326
7.196,0.0555
7.2,0.04806
7.204,0.02039
7.208,0.0441
7.212,0.06258
7.216,0.02654
7.22,0.04628
7.224,0.0769
7.228,0.08679
7.232,0.06922
7.236,0.1018
7.24,0.06469
7.244,0.11862
7.248,0.12407
7.252,0.1178
7.256,0.10506
7.26,0.12351
7.264,0.13177
7.268,0.11961
7.272,0.10905
7.276,0.11333
7.28,0.11413
7.284,0.11517
7.288,0.09937
7.292,0.06257
7.296,0.05619
7.3,0.05568
7.304,0.05764
7.308,0.05646
7.312,0.04283
7.316,0.06001
7.32,0.04061
7.324,0.05838
7.328,0.03952
7.332,0.04827
7.336,0.04785
7.34,0.05528
7.344,0.05314
7.348,0.03714
7.352,0.05707
7.356,0.06634
7.36,0.0413
7.364,0.04147
7.368,0.02674
7.372,0.06492
7.376,0.05124
7.38,0.0606
7.384,0.02907
7.388,-0.00354
7.392,-0.03962
7.396,-0.0183
7.4,-0.02181
7.404,0.10734
7.408,0.34792
7.412,0.65654
7.416,1.05944
7.42,1.20927
7.424,1.1214
7.428,0.77056
7.432,0.37729
7.436,0.04558
7.44,-0.12966
7.444,-0.17137
7.448,-0.15323
7.452,-0.11662
7.456,-0.05324
7.46,-0.00874
7.464,0.00835
7.468,0.02746
7.472,0.02796
7.476,0.04791
7.48,0.06094
7.484,0.03398
7.488,0.06172
7.492,0.05145
7.496,0.05103
7.5,0.05843
7.504,0.08411
7.508,0.06211
7.512,0.07015
7.516,0.05919
7.52,0.07949
7.524,0.07127
7.528,0.10486
7.532,0.10074
7.536,0.11766
7.54,0.1465
7.544,0.13803
7.548,0.18899
7.552,0.17977
7.556,0.20623
7.56,0.25993
7.564,0.26542
7.568,0.26483
7.572,0.32146
7.576,0.31761
7.58,0.33626
7.584,0.34614
7.588,0.33214
7.592,0.3598
7.596,0.34684
7.6,0.33284
7.604,0.3401
7.608,0.28264
7.612,0.30622
7.616,0.27882
7.62,0.24328
7.624,0.2411
7.628,0.18705
7.632,0.17472
7.636,0.16572
7.64,0.15503
7.644,0.13228
7.648,0.11498
7.652,0.09101
7.656,0.08343
7.66,0.08558
7.664,0.07389
7.668,0.0616
7.672,0.04403
7.676,0.07007
7.68,0.03785
7.684,0.0492
7.688,0.04642
7.692,0.05418
7.696,0.04414
7.7,0.0381
7.704,0.07789
7.708,0.06537
7.712,0.03914
7.716,0.04363
7.72,0.03653
7.724,0.06919
7.728,0.04924
7.732,0.05519
7.736,0.04714
7.74,0.02958
7.744,0.04038
7.748,0.04781
7.752,0.05987
7.756,0.06826
7.76,0.0618
7.764,0.03441
7.768,0.03382
7.772,0.04858
7.776,0.03393
7.78,0.03992
7.784,0.06519
7.788,0.04695
7.792,0.0173
7.796,0.05591
7.8,0.04303
7.804,0.04318
7.808,0.03462
7.812,0.04171
7.816,0.04296
7.82,0.0521
7.824,0.03209
7.828,0.04493
7.832,0.03613
7.836,0.02663
7.84,0.04287
7.844,0.0491
7.848,0.015
7.852,0.03824
7.856,0.03449
7.86,0.04144
7.864,0.02212
7.868,0.0437
7.872,0.0562
7.876,0.03221
7.88,0.05114
7.884,0.01477
7.888,0.0354
7.892,0.04842
7.896,0.04595
7.9,0.02197
7.904,0.01539
7.908,0.04132
7.912,0.04212
7.916,0.03508
7.92,0.0359
7.924,0.02531
7.928,0.04118
7.932,0.04589
7.936,0.02081
7.94,0.0446
7.944,0.05637
7.948,0.01105
7.952,0.03954
7.956,0.02098
7.96,0.03248
7.964,0.04511
7.968,0.03499
7.972,0.03262
7.976,0.04172
7.98,0.03304
7.984,0.01848
7.988,0.0482
7.992,0.02867
7.996,0.02642
8.0,0.03599
8.004,0.03754
8.008,0.01999
8.012,0.04762
8.016,0.03983
8.02,0.00597
8.024,0.02356
8.028,0.02636
8.032,0.0284
8.036,0.03972
8.04,0.03819
8.044,0.0069
8.048,0.0328
8.052,0.02451
8.056,0.02498
8.06,0.01022
8.064,0.01413
8.068,0.02932
8.072,0.01647
8.076,0.02961
8.08,0.05345
8.084,0.01702
8.088,0.02576
8.092,0.04858
8.096,0.02871
8.1,0.03376
8.104,0.03294
8.108,0.05492
8.112,0.04133
8.116,0.04803
8.12,0.0452
8.124,0.06547
8.128,0.08525
8.132,0.08824
8.136,0.07463
8.14,0.10825
8.144,0.09292
8.148,0.10207
8.152,0.11661
8.156,0.08362
8.16,0.08659
8.164,0.08197
8.168,0.07609
8.172,0.05119
8.176,0.04646
8.18,0.0276
8.184,0.01678
8.188,0.04369
8.192,0.03733
8.196,0.00738
8.2,0.01679
8.204,0.02178
8.208,0.00767
8.212,0.01924
8.216,0.03586
8.22,0.01648
8.224,0.02059
8.228,-0.01624
8.232,0.0186
8.236,0.01469
8.24,0.01633
8.244,0.00881
8.248,0.01528
8.252,0.01613
8.256,0.00387
8.26,-0.00155
8.264,-0.00024
8.268,-0.00412
8.272,-0.03126
8.276,-0.05445
8.28,-0.06126
8.284,-0.06116
8.288,-0.03086
8.292,0.12122
8.296,0.41061
8.3,0.78546
8.304,1.08141
8.308,1.15321
8.312,0.93572
8.316,0.54
8.32,0.1593
8.324,-0.07931
8.328,-0.22019
8.332,-0.23438
8.336,-0.19164
8.34,-0.15115
8.344,-0.07856
8.348,-0.03738
8.352,-0.02739
8.356,-0.01758
8.36,0.01829
8.364,0.01733
8.368,-0.00038
8.372,0.00445
8.376,-0.01641
8.38,0.00461
8.384,0.00426
8.388,0.00614
8.392,0.01982
8.396,0.0003
8.4,0.02299
8.404,0.03579
8.408,0.02187
8.412,0.03895
8.416,0.04594
8.42,0.06536
8.424,0.09194
8.428,0.07158
8.432,0.09825
8.436,0.11614
8.44,0.15669
8.444,0.16029
8.448,0.1987
8.452,0.19943
8.456,0.18787
8.46,0.23947
8.464,0.27607
8.468,0.27984
8.472,0.29056
8.476,0.29019
8.48,0.29109
8.484,0.28885
8.488,0.24593
8.492,0.25463
8.496,0.24105
8.5,0.22415
8.504,0.18145
8.508,0.172
8.512,0.14975
8.516,0.13583
8.52,0.08369
8.524,0.08303
8.528,0.0701
8.532,0.06606
8.536,0.02177
8.54,0.01514
8.544,0.01291
8.548,-0.01094
8.552,-0.014
8.556,-0.00598
8.56,-0.00152
8.564,-0.0168
8.568,-0.02405
8.572,-0.00024
8.576,-0.02384
8.58,-0.00884
8.584,-0.02342
8.588,-0.02248
8.592,-0.01499
8.596,-0.03575
8.6,-0.0242
8.604,-0.02141
8.608,-0.01136
8.612,-0.03592
8.616,-0.02572
8.62,-0.02507
8.624,-0.04198
8.628,-0.03586
8.632,0.00414
8.636,-0.0416
8.64,-0.01212
8.644,-0.03839
8.648,-0.02421
8.652,-0.02894
8.656,-0.02922
8.66,-0.04442
8.664,-0.02807
8.668,-0.02915
8.672,-0.03569
8.676,-0.01168
8.68,-0.04495
8.684,-0.03274
8.688,-0.04093
8.692,-0.0076
8.696,-0.03596
8.7,-0.02836
8.704,-0.05317
8.708,-0.03443
8.712,-0.03942
8.716,-0.04272
8.72,-0.0258
8.724,-0.03238
8.728,-0.02494
8.732,-0.03779
8.736,-0.03415
8.74,-0.03218
8.744,-0.01866
8.748,-0.04561
8.752,-0.02462
8.756,-0.04119
8.76,-0.04535
8.764,-0.05496
8.768,-0.05369
8.772,-0.03189
8.776,-0.04809
8.78,-0.03403
8.784,-0.04038
8.788,-0.02378
8.792,-0.0428
8.796,-0.02373
8.8,-0.07099
8.804,-0.05532
8.808,-0.04789
8.812,-0.02988
8.816,-0.02884
8.82,-0.03292
8.824,-0.04165
8.828,-0.03936
8.832,-0.04259
8.836,-0.05647
8.84,-0.02293
8.844,-0.058
8.848,-0.04655
8.852,-0.02229
8.856,-0.04856
8.86,-0.04346
8.864,-0.04652
8.868,-0.034
8.872,-0.0676
8.876,-0.04911
8.88,-0.03029
8.884,-0.0231
8.888,-0.05754
8.892,-0.05662
8.896,-0.04786
8.9,-0.04653
8.904,-0.05546
8.908,-0.04044
8.912,-0.05944
8.916,-0.0392
8.92,-0.05757
8.924,-0.06126
8.928,-0.04906
8.932,-0.04455
8.936,-0.01518
8.94,-0.01853
8.944,-0.06553
8.948,-0.02235
8.952,-0.0461
8.956,-0.04128
8.96,-0.02889
8.964,-0.04008
8.968,-0.03802
8.972,-0.04232
8.976,-0.04922
8.98,-0.02589
8.984,-0.03035
8.988,-0.02827
8.992,-0.01981
8.996,-0.01796
9.0,-0.00963
9.004,0.01481
9.008,0.02563
9.012,0.0324
9.016,0.05933
9.02,0.0306
9.024,0.02861
9.028,0.01432
9.032,0.02484
9.036,0.00641
9.04,0.00367
9.044,0.02136
9.048,-0.02092
9.052,-0.02292
9.056,-0.02032
9.06,-0.0257
9.064,-0.02084
9.068,-0.03572
9.072,-0.05092
9.076,-0.03994
9.08,-0.05133
9.084,-0.01554
9.088,-0.0551
9.092,-0.04517
9.096,-0.04549
9.1,-0.04273
9.104,-0.04531
9.108,-0.05238
9.112,-0.06222
9.116,-0.05163
9.12,-0.05502
9.124,-0.0377
9.128,-0.05332
9.132,-0.0567
9.136,-0.05942
9.14,-0.06067
9.144,-0.06093
9.148,-0.08647
9.152,-0.09941
9.156,-0.12107
9.16,-0.14284
9.164,-0.05441
9.168,0.12075
9.172,0.41331
9.176,0.79769
9.18,1.05431
9.184,1.08975
9.188,0.83448
9.192,0.43337
9.196,0.06771
9.2,-0.14948
9.204,-0.26858
9.208,-0.26834
9.212,-0.22391
9.216,-0.18034
9.22,-0.14543
9.224,-0.06911
9.228,-0.08257
9.232,-0.05443
9.236,-0.06376
9.24,-0.0456
9.244,-0.05425
9.248,-0.05831
9.252,-0.0491
9.256,-0.04303
9.26,-0.02802
9.264,-0.03511
9.268,-0.03578
9.272,-0.04558
9.276,-0.0203
9.28,-0.03591
9.284,-0.0422
9.288,-0.01974
9.292,4e-05
9.296,0.00702
9.3,0.03505
9.304,0.04043
9.308,0.10093
9.312,0.08081
9.316,0.08747
9.32,0.12058
9.324,0.15734
9.328,0.17602
9.332,0.18062
9.336,0.22863
9.34,0.22541
9.344,0.24529
9.348,0.25463
9.352,0.24729
9.356,0.25584
9.36,0.2305
9.364,0.2468
9.368,0.22818
9.372,0.21879
9.376,0.19011
9.38,0.15907
9.384,0.14221
9.388,0.12001
9.392,0.1037
9.396,0.06013
9.4,0.05663
9.404,0.05064
9.408,0.02745
9.412,0.02129
9.416,-0.00918
9.42,-0.00688
9.424,-0.02623
9.428,-0.02186
9.432,-0.03087
9.436,-0.0254
9.44,-0.06376
9.444,-0.02616
9.448,-0.03443
9.452,-0.02381
9.456,-0.0325
9.46,-0.05249
9.464,-0.05382
9.468,-0.05393
9.472,-0.02236
9.476,-0.04295
9.48,-0.06042
9.484,-0.03939
9.488,-0.05117
9.492,-0.02671
9.496,-0.03268
9.5,-0.04812
9.504,-0.03192
9.508,-0.05126
9.512,-0.03848
9.516,-0.04895
9.52,-0.03209
9.524,-0.0382
9.528,-0.02994
9.532,-0.04193
9.536,-0.03879
9.54,-0.04202
9.544,-0.04317
9.548,-0.02048
9.552,-0.03254
9.556,-0.02961
9.56,-0.0216
9.564,-0.00893
9.568,-0.01819
9.572,-0.04322
9.576,-0.04999
9.58,-0.03899
9.584,-0.018
9.588,-0.03135
9.592,-0.02406
9.596,-0.04106
9.6,-0.04398
9.604,-0.02377
9.608,-0.01948
9.612,-0.03721
9.616,-0.04898
9.62,-0.01865
9.624,-0.03222
9.628,-0.03706
9.632,-0.03642
9.636,-0.00946
9.64,-0.03811
9.644,-0.03465
9.648,-0.03726
9.652,-0.02747
9.656,-0.01659
9.66,-0.01917
9.664,-0.03551
9.668,-0.03432
9.672,-0.02261
9.676,-0.04334
9.68,-0.02198
9.684,-0.02247
9.688,-0.0252
9.692,-0.01912
9.696,-0.03913
9.7,-0.03786
9.704,-0.0088
9.708,-0.03823
9.712,-0.0357
9.716,-0.03333
9.72,-0.02603
9.724,-0.03873
9.728,-0.00404
9.732,-0.01364
9.736,-0.02749
9.74,-0.0251
9.744,-0.03709
9.748,-0.01048
9.752,-0.03985
9.756,-0.00817
9.76,-0.01778
9.764,-0.02977
9.768,-0.0224
9.772,-0.02516
9.776,-0.03094
9.78,-0.01557
9.784,-0.00715
9.788,-0.02491
9.792,-0.0115
9.796,-0.02633
9.8,-0.02025
9.804,-0.02702
9.808,-0.01028
9.812,0.00482
9.816,-0.01778
9.82,-0.03747
9.824,-0.03001
9.828,-0.01944
9.832,-0.01505
9.836,-0.00969
9.84,-0.00412
9.844,-0.01128
9.848,-0.01371
9.852,-0.03402
9.856,-0.03173
9.86,-0.02655
9.864,-0.02257
9.868,-0.0137
9.872,-0.00081
9.876,-0.01505
9.88,-0.01776
9.884,-0.02101
9.888,-0.00129
9.892,-0.008
9.896,-0.02642
9.9,-0.00756
9.904,-0.01416
9.908,-0.01332
9.912,-0.02263
9.916,-0.01147
9.92,-0.003
9.924,0.00372
9.928,-0.0042
9.932,-0.00013
9.936,0.00556
9.94,-0.0093
9.944,0.00789
9.948,-0.00869
9.952,-0.00593
9.956,0.02157
9.96,-0.01416
9.964,-0.00109
9.968,-0.00017
9.972,0.02005
9.976,-0.0088
9.98,0.02358
9.984,-0.00186
9.988,-7e-05
9.992,0.00541
9.996,-0.00062
