time_s,ecg_mv
6.004,-0.01274
6.008,-0.02502
6.012,-0.03261
6.016,-0.01954
6.02,-0.01205
6.024,-0.01281
6.028,0.01361
6.032,0.00909
6.036,0.02564
6.04,0.01061
6.044,0.03582
6.048,0.01671
6.052,0.02558
6.056,0.01971
6.06,0.0184
6.064,0.01711
6.068,0.02686
6.072,-0.00631
6.076,-0.03048
6.08,0.00732
6.084,-0.03127
6.088,-0.02281
6.092,-0.03519
6.096,-0.02405
6.1,-0.0341
6.104,-0.02293
6.108,-0.04418
6.112,-0.03726
6.116,-0.04646
6.12,-0.02462
6.124,-0.05337
6.128,-0.03788
6.132,-0.04264
6.136,-0.04526
6.14,-0.04655
6.144,-0.03782
6.148,-0.04199
6.152,-0.03578
6.156,-0.02995
6.16,-0.047
6.164,-0.05757
6.168,-0.04341
6.172,-0.08376
6.176,-0.05911
6.18,-0.10668
6.184,-0.12089
6.188,-0.09558
6.192,-0.02488
6.196,0.18765
6.2,0.5171
6.204,0.87477
6.208,1.11797
6.212,1.06659
6.216,0.76718
6.22,0.37637
6.224,0.00241
6.228,-0.17567
6.232,-0.24861
6.236,-0.2764
6.24,-0.21818
6.244,-0.16372
6.248,-0.09401
6.252,-0.03122
6.256,-0.05385
6.26,-0.02375
6.264,-0.04434
6.268,-0.02312
6.272,-0.03604
6.276,-0.04008
6.28,-0.03031
6.284,-0.00951
6.288,-0.00421
6.292,-0.00165
6.296,-0.00411
6.3,-0.04619
6.304,-0.02236
6.308,-0.00638
6.312,0.00121
6.316,0.01566
6.32,0.01383
6.324,0.01869
6.328,0.06782
6.332,0.07267
6.336,0.08583
6.34,0.10147
6.344,0.12947
6.348,0.13866
6.352,0.17824
6.356,0.21245
6.36,0.22733
6.364,0.22811
6.368,0.27286
6.372,0.27206
6.376,0.27997
6.38,0.27916
6.384,0.26211
6.388,0.27436
6.392,0.2605
6.396,0.22634
6.4,0.20833
6.404,0.19133
6.408,0.19196
6.412,0.14745
6.416,0.13316
6.42,0.10534
6.424,0.08375
6.428,0.05826
6.432,0.04087
6.436,0.04742
6.44,0.02829
6.444,0.0024
6.448,0.00283
6.452,-0.00429
6.456,-0.00294
6.46,0.0008
6.464,-0.00915
6.468,-0.00094
6.472,-0.01483
6.476,-0.01024
6.48,-0.02298
6.484,-0.00746
6.488,-0.02531
6.492,-0.00355
6.496,-0.03305
6.5,-0.01962
6.504,-0.01752
6.508,-0.01163
6.512,-0.0141
6.516,-0.02444
6.52,-0.02136
6.524,-0.00721
6.528,-0.02984
6.532,-0.01558
6.536,-0.01789
6.54,-0.00933
6.544,-0.02995
6.548,-0.02432
6.552,-0.01745
6.556,0.00886
6.56,-0.02811
6.564,-0.00286
6.568,-0.01021
6.572,-0.02217
6.576,-0.00941
6.58,0.0066
6.584,-0.00549
6.588,-0.01172
6.592,0.01696
6.596,-0.02122
6.6,-0.00445
6.604,-0.00445
6.608,0.00636
6.612,-0.00472
6.616,0.01257
6.62,-0.01564
6.624,0.01246
6.628,0.0167
6.632,0.02092
6.636,0.01713
6.64,0.01216
6.644,0.03036
6.648,0.04116
6.652,0.04047
6.656,0.05606
6.66,0.05581
6.664,0.06407
6.668,0.05201
6.672,0.06518
6.676,0.07101
6.68,0.07933
6.684,0.08149
6.688,0.08762
6.692,0.06641
6.696,0.07845
6.7,0.05582
6.704,0.04238
6.708,0.03182
6.712,0.03356
6.716,0.0229
6.72,0.02053
6.724,0.0058
6.728,-0.00704
6.732,-0.00017
6.736,0.00812
6.74,0.02105
6.744,0.01304
6.748,0.00972
6.752,0.02316
6.756,-0.02395
6.76,0.01177
6.764,0.01413
6.768,-0.00679
6.772,0.01055
6.776,0.02241
6.78,0.00942
6.784,0.0256
6.788,0.00981
6.792,0.01002
6.796,0.01794
6.8,0.01376
6.804,-0.02066
6.808,-0.05924
6.812,-0.04981
6.816,-0.05099
6.82,0.02156
6.824,0.22472
6.828,0.54078
6.832,0.90913
6.836,1.16597
6.84,1.14315
6.844,0.83291
6.848,0.42339
6.852,0.0901
6.856,-0.14258
6.86,-0.21489
6.864,-0.20649
6.868,-0.18441
6.872,-0.09118
6.876,-0.06107
6.88,-0.0211
6.884,0.00976
6.888,0.00603
6.892,0.01664
6.896,0.00607
6.9,0.01676
6.904,0.02753
6.908,0.0158
6.912,0.01702
6.916,0.00086
6.92,0.01924
6.924,0.04578
6.928,0.03871
6.932,0.03453
6.936,0.04922
6.94,0.07105
6.944,0.06603
6.948,0.07112
6.952,0.10202
6.956,0.12551
6.96,0.13424
6.964,0.13033
6.968,0.1369
6.972,0.19103
6.976,0.18477
6.98,0.24454
6.984,0.24915
6.988,0.28402
6.992,0.30493
6.996,0.29949
7.0,0.32858
7.004,0.31308
7.008,0.32017
7.012,0.33385
7.016,0.32132
7.02,0.30678
7.024,0.29432
7.028,0.27591
7.032,0.26545
7.036,0.19711
7.04,0.22116
7.044,0.21252
7.048,0.17253
7.052,0.15486
7.056,0.12532
7.06,0.13265
7.064,0.08008
7.068,0.0929
7.072,0.06079
7.076,0.06628
7.08,0.05698
7.084,0.04415
7.088,0.0469
7.092,0.06746
7.096,0.05474
7.1,0.04129
7.104,0.05257
7.108,0.03836
7.112,0.03039
7.116,0.04724
7.12,0.05077
7.124,0.03743
7.128,0.03666
7.132,0.03918
7.136,0.03143
7.14,0.01595
7.144,0.03008
7.148,0.03028
7.152,0.03785
7.156,0.05207
7.16,0.03775
7.164,0.04201
7.168,0.03123
7.172,0.02707
7.176,0.03783
7.18,0.05282
7.184,0.05063
7.188,0.05669
7.192,0.04688
7.196,0.05618
7.2,0.04859
7.204,0.04486
7.208,0.05138
7.212,0.05597
7.216,0.04392
7.22,0.05295
7.224,0.07206
7.228,0.05499
7.232,0.03203
7.236,0.04977
7.24,0.01702
7.244,0.05691
7.248,0.04338
7.252,0.05116
7.256,0.04957
7.26,0.06303
7.264,0.04329
7.268,0.05498
7.272,0.05202
7.276,0.06088
7.28,0.07083
7.284,0.05662
7.288,0.06335
7.292,0.09996
7.296,0.06339
7.3,0.09254
7.304,0.0936
7.308,0.09756
7.312,0.11464
7.316,0.09987
7.32,0.11108
7.324,0.11706
7.328,0.12688
7.332,0.1322
7.336,0.07445
7.34,0.13282
7.344,0.12353
7.348,0.10252
7.352,0.0735
7.356,0.07769
7.36,0.07292
7.364,0.082
7.368,0.04594
7.372,0.03388
7.376,0.05481
7.38,0.05847
7.384,0.05773
7.388,0.04201
7.392,0.04821
7.396,0.0638
7.4,0.0413
7.404,0.05093
7.408,0.05519
7.412,0.05099
7.416,0.06556
7.42,0.04144
7.424,0.06303
7.428,0.05084
7.432,0.05898
7.436,0.03719
7.44,0.06225
7.444,0.06314
7.448,0.04851
7.452,0.0196
7.456,-0.00481
7.46,-0.02393
7.464,-0.03526
7.468,0.01692
7.472,0.16693
7.476,0.45316
7.48,0.83056
7.484,1.12875
7.488,1.20446
7.492,0.99359
7.496,0.60563
7.5,0.2608
7.504,-0.03755
7.508,-0.14648
7.512,-0.18567
7.516,-0.13681
7.52,-0.08671
7.524,-0.04568
7.528,0.02235
7.532,0.04074
7.536,0.05408
7.54,0.03956
7.544,0.03872
7.548,0.05125
7.552,0.03835
7.556,0.05449
7.56,0.05578
7.564,0.05356
7.568,0.05227
7.572,0.06258
7.576,0.07108
7.58,0.06596
7.584,0.07783
7.588,0.06081
7.592,0.08473
7.596,0.08064
7.6,0.10367
7.604,0.12033
7.608,0.15286
7.612,0.16228
7.616,0.1671
7.62,0.17789
7.624,0.22342
7.628,0.24354
7.632,0.2522
7.636,0.29406
7.64,0.30424
7.644,0.32478
7.648,0.33251
7.652,0.33263
7.656,0.34008
7.66,0.33604
7.664,0.33095
7.668,0.3389
7.672,0.30119
7.676,0.29359
7.68,0.26837
7.684,0.25218
7.688,0.23937
7.692,0.2161
7.696,0.17876
7.7,0.18448
7.704,0.14648
7.708,0.13876
7.712,0.10712
7.716,0.10498
7.72,0.11007
7.724,0.05799
7.728,0.07465
7.732,0.05291
7.736,0.04895
7.74,0.06758
7.744,0.04503
7.748,0.04589
7.752,0.05957
7.756,0.0602
7.76,0.03566
7.764,0.05826
7.768,0.05114
7.772,0.035
7.776,0.05164
7.78,0.04677
7.784,0.04885
7.788,0.05251
7.792,0.02719
7.796,0.04427
7.8,0.04567
7.804,0.026
7.808,0.04636
7.812,0.03898
7.816,0.01202
7.82,0.04129
7.824,0.04302
7.828,0.03579
7.832,0.03395
7.836,0.04025
7.84,0.03968
7.844,0.04773
7.848,0.04665
7.852,0.05788
7.856,0.03086
7.86,0.05188
7.864,0.03358
7.868,0.03656
7.872,0.02099
7.876,0.03393
7.88,0.05744
7.884,0.06784
7.888,0.03014
7.892,0.04157
7.896,0.02579
7.9,0.05307
7.904,0.03868
7.908,0.03461
7.912,0.03534
7.916,0.03845
7.92,0.00769
7.924,0.05565
7.928,0.02906
7.932,0.0357
7.936,0.03981
7.94,0.06236
7.944,0.07462
7.948,0.06205
7.952,0.09261
7.956,0.11187
7.96,0.08102
7.964,0.10921
7.968,0.11423
7.972,0.09621
7.976,0.10255
7.98,0.1086
7.984,0.08341
7.988,0.10303
7.992,0.09143
7.996,0.07795
8.0,0.07414
8.004,0.0777
8.008,0.03886
8.012,0.04216
8.016,0.02764
8.02,0.04008
8.024,0.04253
8.028,0.02343
8.032,0.02429
8.036,0.02618
8.04,0.01865
8.044,0.02091
8.048,0.03415
8.052,0.02822
8.056,0.00569
8.06,0.03089
8.064,0.00814
8.068,0.03381
8.072,0.02941
8.076,0.00487
8.08,0.03803
8.084,0.00713
8.088,0.02468
8.092,0.04099
8.096,0.01945
8.1,0.00634
8.104,-0.04161
8.108,-0.05583
8.112,-0.05493
8.116,-0.01945
8.12,0.1287
8.124,0.41663
8.128,0.78205
8.132,1.08696
8.136,1.18504
8.14,0.98058
8.144,0.60647
8.148,0.19163
8.152,-0.06109
8.156,-0.2003
8.16,-0.24601
8.164,-0.19225
8.168,-0.12044
8.172,-0.06227
8.176,-0.02324
8.18,0.00327
8.184,0.0008
8.188,0.00574
8.192,0.00963
8.196,0.03643
8.2,0.00038
8.204,0.02154
8.208,0.00947
8.212,0.01616
8.216,-0.00996
8.22,0.02558
8.224,0.03966
8.228,0.01379
8.232,0.02676
8.236,0.0316
8.24,0.06411
8.244,0.05081
8.248,0.08733
8.252,0.10193
8.256,0.09498
8.26,0.11236
8.264,0.14901
8.268,0.15013
8.272,0.19392
8.276,0.20697
8.28,0.21246
8.284,0.23129
8.288,0.24149
8.292,0.27596
8.296,0.28689
8.3,0.29376
8.304,0.30381
8.308,0.29594
8.312,0.31639
8.316,0.31159
8.32,0.27549
8.324,0.24009
8.328,0.22152
8.332,0.19757
8.336,0.1808
8.34,0.16049
8.344,0.13299
8.348,0.11192
8.352,0.11376
8.356,0.09029
8.36,0.07481
8.364,0.06008
8.368,0.04284
8.372,0.0248
8.376,0.02586
8.38,0.02994
8.384,0.03316
8.388,0.00831
8.392,0.02519
8.396,-0.00178
8.4,-0.01852
8.404,0.01053
8.408,-0.0225
8.412,-0.00997
8.416,-0.01418
8.42,-0.03408
8.424,-0.00628
8.428,-0.02141
8.432,-0.00764
8.436,-0.02489
8.44,-0.01556
8.444,-0.02406
8.448,-0.01619
8.452,-0.02047
8.456,0.00687
8.46,-0.02461
8.464,-0.00404
8.468,-0.00525
8.472,-0.01314
8.476,-0.00276
8.48,-0.00889
8.484,-0.01502
8.488,0.00924
8.492,-0.03236
8.496,8e-05
8.5,0.00948
8.504,-0.011
8.508,-0.02844
8.512,-0.01564
8.516,-0.00859
8.52,-0.0096
8.524,-0.01717
8.528,-0.02738
8.532,-0.03776
8.536,-0.00966
8.54,-0.03935
8.544,-0.01021
8.548,-0.01592
8.552,-0.02205
8.556,-0.00636
8.56,-0.01731
8.564,-0.03094
8.568,-0.00511
8.572,-0.04141
8.576,-0.0231
8.58,-0.00175
8.584,0.00324
8.588,-0.02953
8.592,0.00886
8.596,0.03214
8.6,0.00483
8.604,0.02234
8.608,0.02839
8.612,0.01408
8.616,0.05117
8.62,0.06348
8.624,0.04232
8.628,0.0472
8.632,0.05103
8.636,0.05012
8.64,0.04167
8.644,0.01968
8.648,0.012
8.652,0.02012
8.656,0.00156
8.66,-0.01202
8.664,-0.01513
8.668,-0.00866
8.672,-0.02771
8.676,-0.03129
8.68,-0.02691
8.684,-0.03738
8.688,-0.0479
8.692,-0.01152
8.696,-0.01401
8.7,-0.02219
8.704,-0.03145
8.708,-0.03431
8.712,-0.02988
8.716,-0.02805
8.72,-0.0265
8.724,-0.01698
8.728,-0.05153
8.732,-0.0363
8.736,-0.02619
8.74,-0.05568
8.744,-0.04843
8.748,-0.05151
8.752,-0.07729
8.756,-0.11469
8.76,-0.12093
8.764,-0.04915
8.768,0.11009
8.772,0.42133
8.776,0.78874
8.78,1.0706
8.784,1.11337
8.788,0.85638
8.792,0.4628
8.796,0.10465
8.8,-0.12761
8.804,-0.24508
8.808,-0.26791
8.812,-0.23061
8.816,-0.19497
8.82,-0.15022
8.824,-0.0781
8.828,-0.03586
8.832,-0.04864
8.836,-0.03976
8.84,-0.03468
8.844,-0.05806
8.848,-0.01105
8.852,-0.03754
8.856,-0.0461
8.86,-0.03807
8.864,-0.04655
8.868,-0.04408
8.872,-0.03652
8.876,-0.03312
8.88,-0.02547
8.884,0.00021
8.888,-0.0051
8.892,0.00599
8.896,0.0086
8.9,0.02257
8.904,0.04828
8.908,0.062
8.912,0.0993
8.916,0.1239
8.92,0.11352
8.924,0.15417
8.928,0.17369
8.932,0.21489
8.936,0.22604
8.94,0.23001
8.944,0.23761
8.948,0.2481
8.952,0.26953
8.956,0.25226
8.96,0.25291
8.964,0.23307
8.968,0.22281
8.972,0.21046
8.976,0.17302
8.98,0.15024
8.984,0.13137
8.988,0.11444
8.992,0.07814
8.996,0.07024
9.0,0.05571
9.004,0.00432
9.008,0.00307
9.012,0.01384
9.016,-0.01517
9.02,0.0039
9.024,-0.02671
9.028,-0.02788
9.032,-0.04429
9.036,-0.02905
9.04,-0.02086
9.044,-0.02947
9.048,-0.03185
9.052,-0.02906
9.056,-0.06303
9.06,-0.04174
9.064,-0.04342
9.068,-0.04024
9.072,-0.04149
9.076,-0.03372
9.08,-0.04757
9.084,-0.03082
9.088,-0.0449
9.092,-0.05148
9.096,-0.02765
9.1,-0.05773
9.104,-0.0416
9.108,-0.06677
9.112,-0.04771
9.116,-0.04928
9.12,-0.04759
9.124,-0.04716
9.128,-0.03821
9.132,-0.03414
9.136,-0.05593
9.14,-0.05849
9.144,-0.05498
9.148,-0.04674
9.152,-0.06082
9.156,-0.06091
9.16,-0.05823
9.164,-0.03144
9.168,-0.04171
9.172,-0.05826
9.176,-0.05659
9.18,-0.04189
9.184,-0.03337
9.188,-0.03965
9.192,-0.05911
9.196,-0.04093
9.2,-0.0254
9.204,-0.03399
9.208,-0.03815
9.212,-0.02744
9.216,-0.01834
9.22,0.0162
9.224,-0.01256
9.228,0.0144
9.232,0.03905
9.236,0.03676
9.24,0.01694
9.244,0.04249
9.248,0.03429
9.252,0.01256
9.256,0.01494
9.26,-0.0105
9.264,0.00081
9.268,0.00101
9.272,0.00848
9.276,-0.01595
9.28,-0.02453
9.284,-0.0249
9.288,-0.05852
9.292,-0.05129
9.296,-0.03224
9.3,-0.0611
9.304,-0.04776
9.308,-0.04765
9.312,-0.02725
9.316,-0.0575
9.32,-0.05232
9.324,-0.05153
9.328,-0.03867
9.332,-0.05232
9.336,-0.04536
9.34,-0.04889
9.344,-0.03914
9.348,-0.05752
9.352,-0.03092
9.356,-0.06815
9.36,-0.03973
9.364,-0.05698
9.368,-0.07199
9.372,-0.12306
9.376,-0.13645
9.38,-0.08529
9.384,-0.04553
9.388,0.18809
9.392,0.4998
9.396,0.86328
9.4,1.1198
9.404,1.07138
9.408,0.78429
9.412,0.36099
9.416,-0.00498
9.42,-0.17565
9.424,-0.25808
9.428,-0.25866
9.432,-0.22872
9.436,-0.19142
9.44,-0.09925
9.444,-0.08243
9.448,-0.0334
9.452,-0.05825
9.456,-0.04811
9.46,-0.02255
9.464,-0.02272
9.468,-0.02928
9.472,-0.04788
9.476,-0.027
9.48,-0.0244
9.484,-0.0201
9.488,-0.03469
9.492,-0.01783
9.496,-0.0289
9.5,-0.03334
9.504,0.00829
9.508,0.00979
9.512,-0.00628
9.516,0.01786
9.52,0.04687
9.524,0.05106
9.528,0.08112
9.532,0.10039
9.536,0.11682
9.54,0.14149
9.544,0.1786
9.548,0.2
9.552,0.21397
9.556,0.22765
9.56,0.24297
9.564,0.25262
9.568,0.25843
9.572,0.25755
9.576,0.27186
9.58,0.23885
9.584,0.24138
9.588,0.22828
9.592,0.19903
9.596,0.19651
9.6,0.15923
9.604,0.13152
9.608,0.11117
9.612,0.09174
9.616,0.06701
9.62,0.08249
9.624,0.05386
9.628,0.04833
9.632,0.00216
9.636,-0.00996
9.64,-0.00181
9.644,-0.01088
9.648,-0.00737
9.652,-0.03787
9.656,0.00075
9.66,-0.0186
9.664,-0.03222
9.668,-0.03764
9.672,-0.0254
9.676,-0.02951
9.68,-0.01842
9.684,-0.04958
9.688,-0.02642
9.692,-0.01967
9.696,-0.05665
9.7,0.00073
9.704,-0.03053
9.708,-0.02602
9.712,-0.03614
9.716,-0.04631
9.72,-0.02597
9.724,-0.00996
9.728,-0.03029
9.732,-0.02338
9.736,-0.02476
9.74,-0.01561
9.744,-0.00789
9.748,-0.02153
9.752,-0.01892
9.756,-0.0165
9.76,-0.03063
9.764,-0.00719
9.768,-0.0441
9.772,-0.02117
9.776,-0.04119
9.78,-0.01139
9.784,-0.02814
9.788,-0.04109
9.792,-0.01626
9.796,-0.01543
9.8,-0.02312
9.804,-0.02642
9.808,-0.01794
9.812,-0.02344
9.816,-0.02461
9.82,-0.01667
9.824,-0.01078
9.828,-0.02955
9.832,-0.03344
9.836,-0.02469
9.84,-0.01795
9.844,0.00108
9.848,-0.00679
9.852,-0.01543
9.856,-0.02609
9.86,-0.01663
9.864,9e-05
9.868,-0.01357
9.872,0.00459
9.876,-0.00156
9.88,-0.02292
9.884,-0.01736
9.888,-0.01958
9.892,0.00503
9.896,-0.00616
9.9,-0.00489
9.904,0.00566
9.908,0.01557
9.912,-0.01269
9.916,-0.02732
9.92,-0.01463
9.924,-0.01835
9.928,-0.01199
9.932,0.01001
9.936,-0.00807
9.94,-0.01503
9.944,-0.00076
9.948,0.00792
9.952,-0.01014
9.956,-0.01346
9.96,-0.01227
9.964,-0.00755
9.968,0.02271
9.972,0.00323
9.976,0.00195
9.98,0.00477
9.984,-0.00257
9.988,-0.00204
9.992,-0.01886
9.996,-0.01332
